cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10
Cell_169	1.14464e-32	3.48151e-05	0.00111361	2.28222e-05	7.42551e-05	0.001565	0.00124598	0.000763647	0.993069	0.00211119	1.56858e-11
Cell_170	2.79223e-21	6.36954e-14	7.75939e-13	1.75357e-14	0.0571152	1.70213e-13	4.15545e-19	0.942885	3.01191e-18	3.41496e-13	2.34187e-19
Cell_171	1.40619e-42	6.05816e-07	0.000265991	5.41139e-06	1.18444e-05	0.00828505	2.28158e-14	7.43111e-06	2.56443e-27	0.000125275	0.991298
Cell_172	3.62106e-15	4.74788e-05	0.00797998	0.000590107	0.00142094	0.00934786	0.00128791	0.00555414	0.968774	0.00499726	3.09152e-08
Cell_173	2.21707e-18	0.0202849	0.000231565	5.76386e-06	1.0393e-05	2.55967e-05	0.973819	5.93724e-07	8.82608e-18	0.00473332	0.000888429
Cell_174	1.30036e-33	4.72865e-07	7.24141e-05	2.07597e-06	3.20434e-06	0.000282879	1.37071e-13	1.19877e-07	1.80204e-27	0.000103727	0.999535
Cell_175	7.71906e-28	1.05487e-06	2.23117e-05	4.60464e-07	0.0249035	2.53419e-06	2.39938e-19	0.974851	0.000195548	2.3513e-05	2.66928e-22
Cell_176	4.47529e-45	0.00106836	0.00850135	0.000172467	0.000402085	0.0146519	8.25907e-08	2.54237e-05	0.692575	0.282601	2.10846e-06
Cell_177	2.11317e-20	1.66916e-06	0.00015552	3.25393e-06	8.06971e-06	0.000619587	1.43056e-09	7.03711e-05	0.998994	0.000147762	4.63175e-19
Cell_178	2.10212e-23	0.00063599	0.00309618	6.63506e-05	0.000551318	0.00969357	0.00221584	0.0179333	0.501959	0.0501391	0.413709
Cell_179	3.65105e-32	6.99026e-08	3.37865e-06	6.87687e-08	0.0353647	1.99082e-07	4.6071e-14	0.964618	1.20147e-21	1.39103e-05	5.15191e-13
Cell_180	2.42171e-20	2.03308e-05	0.00080865	1.64929e-05	3.94781e-05	0.00260566	0.000806892	0.000113925	0.993029	0.00255946	6.70131e-15
Cell_181	9.19225e-22	3.20842e-06	0.000410409	8.35605e-06	1.89663e-05	0.000652584	1.62014e-09	2.57758e-05	7.54135e-18	0.000291582	0.998589
Cell_182	7.49463e-23	2.7144e-05	0.000269979	1.99645e-05	1.42012e-05	0.00120808	9.45715e-05	9.23451e-06	0.546543	0.00135913	0.450454
Cell_183	0.021151	0.886773	2.94903e-30	9.68842e-32	1.41723e-31	2.18765e-31	0.0920764	1.96477e-31	1.43788e-28	1.93097e-29	5.17917e-47
Cell_184	5.71723e-31	2.58427e-05	0.000826821	1.72996e-05	0.0454398	0.000129977	1.27649e-09	0.951672	4.11757e-10	0.00188797	8.90246e-24
Cell_185	2.1232e-29	3.22445e-06	0.000528121	1.56756e-05	9.40392e-05	0.002836	1.25456e-07	0.000645627	0.995144	0.000733003	3.21508e-08
Cell_186	1.55445e-25	5.45176e-06	0.000909209	1.85668e-05	4.31389e-05	0.00316358	5.64387e-06	2.01441e-05	8.58033e-09	0.00143561	0.994399
Cell_187	9.44746e-38	0.0039448	0.218273	0.00445949	0.01016	0.0264993	2.58407e-07	0.000673878	1.9991e-07	0.735988	9.55626e-07
Cell_188	1.1703e-19	0.000281221	0.00638848	0.000144375	0.000287307	0.0051931	1.83373e-05	1.1634e-06	3.32056e-10	0.0256142	0.962072
Cell_189	3.31081e-38	0.0314902	0.0371564	0.000759985	0.00167492	0.16332	2.40077e-13	0.0112167	1.03187e-12	0.754381	8.29423e-08
Cell_190	8.70328e-47	4.15234e-06	0.000915183	2.51301e-05	4.04503e-05	0.000918657	2.69697e-15	0.0022897	0.995523	0.000284171	2.87306e-11
Cell_191	6.31604e-38	1.80623e-06	0.000717503	1.45753e-05	3.40431e-05	0.000851712	6.29303e-06	2.78192e-05	0.547174	0.000197964	0.450974
Cell_192	4.67236e-27	2.51589e-06	0.000170641	3.63383e-06	9.81162e-06	0.000693645	2.76082e-05	8.50618e-06	0.000988422	0.000154337	0.997941
Cell_193	1.23468e-20	7.10477e-06	6.90745e-05	1.96694e-06	3.31956e-06	0.000319073	1.83747e-18	7.05555e-05	0.998727	0.000801874	4.89833e-26
Cell_194	1.26335e-17	1.39529e-08	4.89178e-06	1.00268e-07	0.0434659	1.9801e-07	6.98156e-11	0.956527	2.76394e-13	1.79656e-06	5.33645e-10
Cell_195	2.57811e-20	0.0015633	0.160663	0.00415524	0.135865	0.134441	4.54393e-08	0.200998	0.00063892	0.137875	0.223801
Cell_196	1.75956e-09	0.998188	2.53854e-05	7.32878e-07	4.52022e-06	7.71134e-06	0.000483684	5.59155e-05	0.00117309	6.09221e-05	1.83505e-18
Cell_197	1.9782e-18	0.997912	7.87334e-09	1.63025e-10	3.81504e-10	1.24704e-09	0.00208685	3.97916e-11	2.06809e-12	6.63239e-07	1.98549e-30
Cell_198	1.72302e-26	4.08328e-06	0.00127116	2.59858e-05	5.74556e-05	0.00350408	1.42264e-05	2.19971e-05	0.543546	0.00357186	0.447984
Cell_199	8.52694e-23	0.999995	2.42505e-09	4.94609e-11	1.0722e-10	9.98272e-10	5.54842e-08	7.25519e-11	2.83556e-20	4.65119e-06	2.3985e-25
Cell_200	1.85563e-40	1.11534e-05	0.000422594	8.72139e-06	2.5917e-05	0.000627731	6.73738e-21	0.00145113	0.996405	0.00104755	1.8333e-29
Cell_201	5.27466e-09	0.000918204	0.016705	0.000348447	0.00102449	0.019139	0.00319909	0.00207197	0.492572	0.0580502	0.405972
Cell_202	5.5498e-45	4.8929e-07	0.000142889	2.90361e-06	6.37552e-06	0.00106596	2.12092e-10	8.67071e-06	0.99873	4.28064e-05	1.1231e-11
Cell_203	3.29528e-22	1.09416e-05	0.00526098	0.000107229	0.000542461	0.0147869	3.81215e-05	0.00420256	0.533531	0.00178992	0.43973
Cell_204	1.77075e-30	1.54645e-08	6.54061e-06	1.34636e-07	5.74093e-07	0.00022627	2.0485e-13	2.14271e-06	1.67816e-19	3.62339e-06	0.999761
Cell_205	4.49904e-41	8.8855e-07	0.00023816	4.88163e-06	1.10856e-05	0.000656501	3.48061e-11	2.93751e-06	0.999009	7.60626e-05	1.37777e-11
Cell_206	2.04656e-21	7.4853e-05	0.00502892	0.000106698	0.00132321	0.00421736	2.47542e-11	0.0453903	0.941427	0.00243167	7.80325e-11
Cell_207	7.04498e-47	0.000153611	0.0279145	0.000572663	0.00171195	0.0978179	3.19475e-11	0.017592	1.39655e-07	0.00892139	0.845316
Cell_208	1.2337e-57	5.75138e-16	7.51567e-13	1.53227e-14	0.954713	6.1724e-13	2.00763e-19	0.0452869	5.87226e-16	1.25262e-13	2.67402e-12
Cell_209	5.43622e-20	0.000168445	0.003674	8.40562e-05	0.000168768	0.00634253	0.0018113	0.000241134	0.962552	0.0243098	0.000647611
Cell_210	3.41205e-36	5.98212e-06	0.000540241	1.09626e-05	0.929849	2.44786e-05	1.07835e-11	0.0691014	1.53697e-14	0.000468253	1.29383e-29
Cell_211	8.25346e-35	8.97292e-07	0.000167105	3.48562e-06	7.84587e-06	0.00042459	1.84276e-13	4.13154e-06	0.9993	9.19509e-05	2.24495e-17
Cell_212	1.54124e-36	3.56534e-05	0.00271209	5.61677e-05	0.000367475	0.00305569	5.7472e-10	0.0207837	8.3804e-09	0.0017606	0.971229
Cell_213	2.49703e-19	0.00855281	0.0585978	0.00119784	0.00298906	0.00966821	0.454727	0.000592838	0.319108	0.144567	4.9898e-07
Cell_214	7.0551e-27	6.58348e-08	2.17994e-05	4.49891e-07	0.0808361	2.12651e-06	8.16171e-10	0.919118	3.95589e-08	2.17303e-05	3.26039e-08
Cell_215	1.59327e-17	3.71444e-05	0.00501432	0.000103075	0.00030752	0.00699678	0.000587498	0.000189419	5.66267e-05	0.0147837	0.971924
Cell_216	5.97762e-39	2.84857e-06	0.000328166	6.8106e-06	1.50746e-05	0.000741308	7.5429e-21	1.96275e-06	0.996729	0.00217449	4.8039e-22
Cell_217	2.38153e-33	8.07026e-06	0.00038168	7.77936e-06	6.79633e-05	0.00148806	5.66673e-10	0.00230896	0.995338	0.000399552	1.10684e-14
Cell_218	2.93639e-05	0.0200735	1.67527e-14	5.2169e-16	1.72737e-15	3.68688e-15	0.979897	3.08916e-14	3.35411e-17	2.43825e-14	4.69951e-16
Cell_219	3.7813e-14	0.00174054	0.0400741	0.000818744	0.0338886	0.0137118	0.0666456	0.499207	0.0298576	0.314052	4.45399e-06
Cell_220	8.02521e-34	0.0254281	0.056372	0.00114372	0.00249003	0.018656	0.0109819	0.0222913	8.77687e-13	0.862637	1.59867e-10
Cell_221	2.73079e-26	3.87555e-05	0.000599682	1.26262e-05	3.15439e-05	0.000428888	3.44586e-08	2.61414e-05	0.989354	0.00950838	6.1654e-21
Cell_222	1.5275e-23	0.000151729	0.0661895	0.00144188	0.0559731	0.00853071	0.00455996	0.0891925	0.739173	0.0347876	3.00214e-09
Cell_223	1.64544e-23	4.58413e-05	0.000951541	1.94407e-05	0.000169435	0.00558792	6.38858e-06	2.20199e-05	0.966318	0.0106254	0.0162536
Cell_224	6.75534e-11	0.00721026	0.254466	0.00658704	0.215189	0.00540034	0.000373317	0.314368	0.0138673	0.182528	9.33003e-06
Cell_225	1.20836e-16	7.15943e-06	2.42135e-05	4.94237e-07	0.85862	5.17367e-06	8.18031e-06	0.14075	5.26905e-11	0.000584584	5.31979e-08
Cell_226	2.98922e-34	0.00285993	0.234021	0.00478968	0.0123098	0.371278	4.57915e-12	0.0786509	0.00164402	0.293091	0.00135498
Cell_227	5.07156e-23	1	2.58495e-09	5.24286e-11	1.14333e-10	1.09877e-09	5.65896e-11	4.04732e-11	1.27907e-09	2.27264e-07	6.47739e-33
Cell_228	4.8742e-20	1.38298e-05	0.00147129	3.05345e-05	7.79088e-05	0.000845507	3.29971e-09	0.000379557	0.996372	0.000809327	2.47619e-09
Cell_229	4.82139e-28	0.00182584	0.00093304	5.03688e-05	4.24603e-05	0.00089062	5.0822e-08	5.28865e-06	0.800929	0.195324	1.8778e-10
Cell_230	3.22971e-33	1	8.20199e-09	1.67987e-10	7.02957e-10	8.8021e-09	2.02348e-19	6.97416e-09	5.49987e-21	3.18262e-09	3.47906e-13
Cell_231	7.16592e-10	0.000113642	2.74208e-05	5.56538e-07	1.30102e-06	0.000193424	1.06645e-07	1.27652e-05	3.20036e-18	0.000382677	0.999268
Cell_232	6.63983e-26	1.21021e-05	0.000975568	3.36339e-05	4.48134e-05	0.00151747	0.000392337	0.000532832	0.994941	0.00155066	5.77277e-10
Cell_233	1.13645e-08	4.85435e-07	0.000174186	5.81201e-05	0.0001473	0.00120766	1.69129e-06	3.62898e-05	0.547217	0.000147926	0.451009
Cell_234	7.71423e-20	3.61255e-05	0.00202057	4.14161e-05	0.000100587	0.00190249	2.74373e-08	0.000580744	0.99054	0.00473891	3.92025e-05
Cell_235	1.43787e-35	1.42352e-05	0.000797659	1.66894e-05	0.00010448	0.00159032	1.11239e-05	0.000230945	0.996314	0.000920756	6.1901e-08
Cell_236	8.65315e-62	5.96447e-06	5.15541e-05	1.04657e-06	2.44607e-06	8.34152e-05	1.12826e-22	4.02449e-08	0.999244	0.000611272	1.7482e-28
Cell_237	2.15348e-43	1.71173e-06	0.000235401	4.89699e-06	3.52332e-05	0.000645039	6.70517e-11	6.5134e-05	0.998908	0.000104596	1.37763e-11
Cell_238	5.3048e-25	6.46638e-06	0.000548848	3.05479e-05	4.08095e-05	0.00227876	4.91122e-09	0.00201449	0.99461	0.000430825	3.93635e-05
Cell_239	3.23291e-27	7.25234e-06	0.00366741	7.45986e-05	0.000164309	0.0164577	4.95246e-05	3.74457e-07	0.0236366	0.00137413	0.954568
Cell_240	1.54837e-21	0.000311456	0.0650838	0.00135757	0.0048393	0.0281971	9.85327e-07	0.00279862	0.804503	0.0929078	8.44855e-14
Cell_241	1.88375e-40	1.56979e-05	9.41621e-06	2.0205e-07	0.0139898	1.25556e-06	9.01925e-07	0.985042	2.74719e-07	0.000940122	2.2642e-07
Cell_242	4.40997e-20	0.000215172	0.0113584	0.000230884	0.00148776	0.00968723	0.00146936	5.60478e-05	0.903902	0.056389	0.0152038
Cell_243	9.6677e-24	0.00429327	0.14146	0.00291512	0.00773712	0.0088809	3.8459e-05	0.0662049	0.413321	0.354871	0.000278085
Cell_244	1.33028e-30	0.00288821	0.534231	0.0109947	0.0356223	0.0802759	7.62062e-07	0.0300189	2.49572e-06	0.26313	0.0428358
Cell_245	2.21998e-21	2.2285e-07	0.000123819	4.23981e-06	1.62181e-05	0.000686104	3.91272e-09	1.89501e-09	0.999093	6.22147e-05	1.37183e-05
Cell_246	3.80314e-18	4.60601e-06	0.00137302	2.81674e-05	0.000117676	0.00929993	3.14534e-05	0.00232041	0.023825	0.00082309	0.962177
Cell_247	4.80469e-09	2.05232e-07	1.24383e-05	3.09601e-07	0.441068	1.55039e-06	7.15043e-07	0.558909	8.57915e-07	5.79402e-06	7.07083e-07
Cell_248	4.1506e-47	0.00115102	0.0999232	0.00204992	0.0262919	0.0106222	3.11552e-10	0.739541	0.00307062	0.11735	2.49214e-13
Cell_249	4.40119e-46	9.43029e-07	0.000253812	6.11995e-06	1.29469e-05	0.000858581	3.47081e-19	0.000164634	4.34232e-25	8.5227e-05	0.998618
Cell_250	2.15083e-25	1.17353e-05	0.000843013	1.80891e-05	0.00011042	0.0048122	0.000177587	0.00374727	0.988423	0.00181732	3.91187e-05
Cell_251	4.62866e-21	5.84617e-06	0.000767766	1.56254e-05	0.000331256	0.00182849	6.4153e-05	0.000124088	0.000986005	0.000376544	0.9955
Cell_252	1.15026e-10	0.010041	0.00633996	0.00012874	0.000333489	0.000883798	1.71184e-08	0.000919114	6.28213e-19	0.0361044	0.945249
Cell_253	1.3932e-06	0.00684374	2.02546e-19	4.27001e-21	1.71283e-19	8.11393e-20	0.993155	6.51054e-18	6.86585e-24	1.40164e-18	5.99827e-23
Cell_254	5.55745e-28	6.11674e-06	0.00064513	0.000421906	6.65195e-05	0.00332358	2.01779e-08	8.17319e-06	2.78109e-09	0.00147123	0.994057
Cell_255	7.40126e-28	9.60475e-05	0.00304057	0.000104115	0.000313514	0.00237564	1.65248e-06	0.0012395	1.99257e-05	0.00704961	0.985759
Cell_256	2.97774e-21	0.00683556	0.00481813	0.000102603	0.00023522	0.00779448	0.108115	0.0127648	3.08486e-05	0.329827	0.529476
Cell_257	3.44216e-22	6.36058e-05	0.000936004	1.99324e-05	0.000246282	0.00576041	0.00043435	0.000277163	0.0238337	0.00590158	0.962527
Cell_258	6.34553e-16	0.000308243	0.00195892	4.03154e-05	0.000515433	0.00386058	4.29577e-05	9.65195e-05	0.970402	0.0064526	0.0163223
Cell_259	1.47248e-06	0.0132741	4.26199e-11	9.20098e-13	3.65277e-12	7.71383e-12	0.986724	1.4881e-10	1.72141e-13	9.48202e-10	6.05638e-17
Cell_260	1.67333e-20	4.44647e-05	0.00521865	0.000108562	0.000274507	0.031674	0.000154918	0.00283919	0.51878	0.0133329	0.427572
Cell_261	4.33846e-18	0.0486955	9.60288e-08	2.77236e-09	8.23021e-09	1.43046e-08	0.951304	2.1018e-09	1.58075e-07	1.75248e-07	4.8124e-13
Cell_262	1.49991e-16	1.99054e-06	0.000270151	5.60658e-06	7.10823e-05	0.000889598	6.56641e-09	5.31886e-07	0.998644	0.000116772	1.89787e-09
Cell_263	8.13309e-32	1.52965e-05	0.0048255	9.7931e-05	0.000214696	0.00423291	0.000565387	0.000243365	0.987698	0.00210662	2.90865e-12
Cell_264	9.96861e-39	7.74033e-06	0.00166507	3.4961e-05	0.000103569	0.00162339	1.73602e-12	0.000117702	4.18898e-18	0.00123658	0.995211
Cell_265	1.29623e-21	1.23962e-05	0.00145554	2.98114e-05	8.36918e-05	0.00177376	4.31893e-05	0.00172701	0.544874	0.000921609	0.449079
Cell_266	1.16389e-32	5.85521e-07	5.55498e-05	0.999228	2.39672e-05	1.05349e-05	1.34644e-15	0.000657183	8.84098e-10	2.39847e-05	2.64167e-12
Cell_267	2.13121e-52	3.34424e-07	0.000125212	2.68089e-06	5.60982e-06	0.000252386	2.24176e-34	6.56302e-08	0.999585	2.9046e-05	1.17913e-34
Cell_268	4.04413e-37	0.000119373	0.0156057	0.000376288	0.0013375	0.0117416	2.0538e-06	0.0580189	1.81594e-05	0.0144026	0.898378
Cell_269	2.38031e-36	6.24523e-06	9.69246e-05	1.97154e-06	1.26955e-05	0.00017504	2.9002e-17	2.39822e-05	4.10794e-31	0.00100694	0.998676
Cell_270	1.69862e-38	1.09685e-05	8.32193e-05	1.95523e-06	6.95702e-05	0.000245596	6.16731e-19	9.55325e-05	0.99694	0.00255317	4.64509e-24
Cell_271	1.55824e-23	2.27733e-05	0.000440002	9.00544e-06	2.69846e-05	0.0030693	1.06227e-11	8.07636e-08	4.8582e-12	0.00107445	0.995357
Cell_272	9.92393e-31	2.86616e-05	0.00127485	2.58718e-05	6.04874e-05	0.00269034	2.21572e-09	0.000168453	0.992072	0.00367618	3.02024e-06
Cell_273	2.83185e-29	1.64687e-06	0.000389987	8.01591e-06	1.75033e-05	0.000946761	8.32817e-11	4.72445e-06	0.998394	0.00023728	1.05917e-12
Cell_274	1.07015e-36	1.40214e-06	0.000317853	6.47844e-06	1.73849e-05	0.000482856	8.43927e-10	0.000230541	0.998805	0.000138013	1.17734e-13
Cell_275	1.34531e-66	4.37144e-16	2.61453e-13	1	1.27641e-14	5.88332e-15	3.933e-27	4.36865e-15	1.59877e-25	9.35624e-14	2.36881e-24
Cell_276	1.00123e-34	6.50033e-08	5.56821e-05	1.24869e-06	3.20165e-06	0.000287967	3.63524e-15	1.58838e-05	7.34541e-31	1.81602e-05	0.999618
Cell_277	2.30797e-15	0.00116754	0.0426061	0.000872628	0.00558067	0.0215926	0.00406781	0.00786262	0.388688	0.20721	0.320352
Cell_278	3.47098e-25	0.000247013	0.00899103	0.000182705	0.000432087	0.0146841	3.65875e-05	0.00115984	0.951465	0.0228011	1.15865e-07
Cell_279	1.193e-33	9.6139e-06	0.000373509	7.59964e-06	1.65755e-05	0.000716269	3.34955e-05	0.000111583	0.547097	0.000723088	0.450911
Cell_280	2.20905e-22	3.66282e-06	0.000325685	6.64021e-06	8.56943e-05	0.00133229	3.46134e-08	0.00104598	4.14903e-17	0.000676818	0.996523
Cell_281	1.07779e-16	3.64085e-07	5.02802e-05	1.7217e-06	2.50302e-06	0.000270721	3.35019e-08	1.55595e-05	0.999638	2.07274e-05	1.28894e-14
Cell_282	5.71125e-36	4.44726e-08	7.82047e-05	1.61397e-06	3.67184e-06	0.000400219	5.54749e-13	1.78467e-06	0.99949	2.47782e-05	1.13964e-19
Cell_283	5.11836e-09	0.00969843	6.31521e-06	2.5575e-07	3.63117e-07	9.81907e-07	0.99028	2.56282e-06	7.36929e-07	1.08054e-05	5.23779e-13
Cell_284	5.28739e-26	0.000339384	0.00207516	4.35714e-05	0.000119319	0.0081201	0.00513578	0.000238562	0.950026	0.0338645	3.7599e-05
Cell_285	4.79081e-25	1.33972e-07	9.43008e-05	1.96701e-06	4.19916e-06	0.000370426	1.59626e-08	3.73577e-06	3.4044e-17	2.8184e-05	0.999497
Cell_286	7.00501e-44	2.50915e-06	0.000380792	1.25101e-05	0.565747	0.000459061	2.84463e-14	0.429624	1.17761e-16	0.000822616	0.00295194
Cell_287	3.1319e-27	5.05428e-06	0.000399824	8.28041e-06	4.1226e-05	0.00210285	3.62315e-10	0.000371519	1.63198e-14	0.000169202	0.996902
Cell_288	2.80673e-19	4.67191e-06	0.00204093	4.24569e-05	0.000267327	0.00528975	3.39488e-09	0.00190315	5.76426e-05	0.00103328	0.989361
Cell_289	1.24647e-39	3.43259e-05	0.0033848	6.99282e-05	0.000152579	0.00497717	2.783e-18	4.99112e-05	0.9864	0.00493166	3.55296e-19
Cell_290	5.23586e-28	3.86966e-07	0.000497206	1.01488e-05	2.26266e-05	0.00134975	4.33026e-15	4.89982e-05	7.33032e-19	0.000148556	0.997922
Cell_291	4.64248e-17	0.000124628	0.0151998	0.000315449	0.000721179	0.0101482	2.56555e-10	5.66784e-05	9.24713e-10	0.0089262	0.964508
Cell_292	6.27619e-09	0.000152966	0.00707975	0.00463006	0.000606775	0.957982	9.34035e-07	0.00620014	0.0181801	0.00516761	4.69795e-13
Cell_293	8.15012e-24	0.000116611	0.00421911	8.89461e-05	0.000192828	0.00330377	1.02843e-05	7.15372e-05	0.979857	0.0121398	7.32793e-14
Cell_294	1.7389e-18	1.95952e-06	0.000663518	1.45983e-05	3.08848e-05	0.00546627	2.58787e-16	1.39725e-05	4.30668e-12	0.000399876	0.993409
Cell_295	1.00564e-31	1.04515e-06	0.000218685	4.51317e-06	1.06762e-05	0.000494309	1.06004e-11	3.45084e-05	0.999152	8.39122e-05	1.57123e-16
Cell_296	9.08174e-51	2.83203e-06	0.000270065	5.55804e-06	1.2368e-05	0.00042953	2.57745e-09	2.60113e-05	1.59962e-17	0.000332906	0.998921
Cell_297	1.76567e-22	1.86328e-12	6.01581e-11	1.29085e-12	0.0617901	2.70609e-11	9.75751e-16	0.93821	6.51583e-08	1.03237e-10	6.91248e-20
Cell_298	6.05621e-31	2.51256e-06	0.000563219	1.16236e-05	0.000100289	0.00203018	3.57851e-09	7.71916e-05	1.18508e-06	0.000539148	0.996675
Cell_299	3.38469e-13	0.000152316	0.000218605	5.27104e-06	1.45765e-05	0.000939851	5.03716e-11	1.71658e-06	0.993982	0.00468601	8.23886e-11
Cell_300	1.20525e-43	7.11719e-05	0.000885427	3.82462e-05	4.20105e-05	0.00167574	1.20086e-11	8.73554e-06	0.993107	0.00417139	4.03349e-09
Cell_301	8.01113e-38	5.40052e-07	0.000142636	2.90347e-06	6.30347e-06	0.000547139	5.56909e-10	9.42183e-06	1.85419e-22	8.80135e-05	0.999203
Cell_302	1.08329e-13	0.00679248	0.0114097	0.000275113	0.000535705	0.000297462	0.895925	0.000138249	1.24892e-08	0.0846133	1.2766e-05
Cell_303	1.03693e-32	4.17996e-05	0.00201629	4.27056e-05	0.000172807	0.00738729	0.000145633	0.000601519	0.539975	0.00457588	0.445041
Cell_304	1.40089e-10	2.43864e-05	0.00218318	6.21674e-05	0.00016233	0.0198906	8.4964e-05	3.55564e-06	0.53528	0.00113731	0.441171
Cell_305	5.77831e-66	1.30258e-05	0.000325481	6.67722e-06	1.46081e-05	0.000992247	6.81548e-29	0.000216278	0.997422	0.00100945	4.75571e-35
Cell_306	1.36558e-24	0.000987934	0.102194	0.00217624	0.018197	0.494486	1.57977e-07	0.315417	1.7631e-07	0.0621168	0.00442531
Cell_307	1.49889e-58	5.48764e-17	3.13298e-14	1	1.50563e-15	6.74526e-15	1.18203e-31	1.84913e-16	1.38696e-37	3.09276e-14	5.16666e-21
Cell_308	3.33642e-49	7.66821e-07	0.000181331	3.72233e-06	8.3296e-06	0.000695091	1.85365e-20	4.22659e-05	0.999005	6.35319e-05	1.41157e-33
Cell_309	4.62499e-30	0.0021875	0.141353	0.00294847	0.00812763	0.0196344	0.00762142	0.0501454	0.181193	0.437452	0.149337
Cell_310	5.35899e-36	0.00650648	0.276588	0.00566487	0.0498762	0.0240296	0.55957	0.00761452	2.81593e-26	0.0701507	8.90909e-08
Cell_311	9.6333e-10	8.55587e-05	0.0109839	0.000225139	0.000732398	0.0419938	0.000584262	0.000151376	0.923727	0.00597959	0.0155372
Cell_312	5.33344e-26	8.64008e-07	0.00031865	6.94152e-06	1.47258e-05	0.000869242	6.17e-09	4.91135e-07	2.86721e-13	0.000141732	0.998647
Cell_313	1.87018e-25	2.75932e-05	0.000812343	1.67403e-05	6.04016e-05	0.00226852	0.000417558	0.00257384	0.988065	0.005719	3.91045e-05
Cell_314	5.86531e-32	0.000327392	0.00272077	5.524e-05	0.000127745	0.0842329	1.03376e-19	0.00295276	5.16634e-21	0.0481883	0.861395
Cell_315	5.59355e-07	0.0200741	1.94623e-13	4.12217e-15	1.29773e-14	1.12027e-14	0.979925	7.78241e-16	1.01929e-16	5.04904e-12	1.42815e-15
Cell_316	9.36823e-33	2.29975e-06	0.000181481	3.70599e-06	1.87126e-05	0.000401102	3.40141e-13	0.000347585	0.998814	0.000231335	2.14064e-15
Cell_317	1.15983e-20	3.79451e-05	0.00176803	3.65695e-05	0.0293283	8.95906e-05	6.40952e-14	0.967697	2.1952e-18	0.00104098	1.65855e-06
Cell_318	3.18122e-18	3.55252e-05	0.00427127	8.86438e-05	0.000317589	0.00740174	9.88843e-10	0.000584875	0.984255	0.00304514	2.30762e-10
Cell_319	4.5905e-28	0.00107186	0.0348189	0.000709091	0.0294446	0.00108938	4.45887e-05	0.783008	5.60443e-05	0.149757	3.35203e-07
Cell_320	5.12127e-38	3.97935e-05	0.00335289	0.000181001	0.000439172	0.00983502	1.98838e-20	8.25204e-05	1.44918e-17	0.00528361	0.980786
Cell_321	4.73754e-34	4.89042e-07	0.000147737	3.00421e-06	6.6776e-06	0.000235226	5.97809e-16	5.82737e-06	0.999553	4.78762e-05	1.13972e-19
Cell_322	1.30002e-39	1.43244e-06	9.21767e-05	1.87634e-06	6.85378e-06	0.000348726	9.03735e-12	1.03488e-06	1.73424e-13	0.000143256	0.999405
Cell_323	5.2357e-31	5.60369e-05	0.00083262	1.91504e-05	0.0632447	4.97727e-05	0.000195237	0.901295	0.0178133	0.00181312	0.0146815
Cell_324	1.12944e-40	2.42762e-07	0.000197725	4.01174e-06	9.2035e-06	0.000294861	1.92589e-16	1.83671e-06	1.60047e-17	3.94394e-05	0.999453
Cell_325	3.38849e-55	4.36938e-05	0.000118446	2.40442e-06	5.25381e-06	0.00018297	7.77035e-21	6.62352e-05	0.998211	0.00137005	2.18549e-28
Cell_326	0.0011628	0.00252321	1.32262e-13	2.72201e-15	8.81918e-15	2.59517e-14	0.996314	1.79464e-14	1.58568e-21	1.32788e-11	1.3069e-21
Cell_327	6.05728e-27	1.14983e-06	0.000600306	1.23708e-05	2.79424e-05	0.00101366	2.15441e-15	1.60014e-05	0.998133	0.000195325	1.26617e-31
Cell_328	8.84709e-36	3.25784e-05	0.00274266	5.61549e-05	0.00015001	0.00973957	8.59341e-13	0.000316835	0.981161	0.00580161	5.69281e-10
Cell_329	1.4176e-27	0.000242409	0.00129815	2.65223e-05	7.46422e-05	0.0013419	3.06936e-15	4.17295e-06	0.996665	0.000347462	1.09375e-21
Cell_330	2.42849e-58	9.78787e-05	0.208094	0.00422235	0.00972565	0.728761	4.78508e-17	0.000276369	0.00146024	0.0473622	8.31757e-13
Cell_331	7.51486e-19	0.0203846	0.000118601	2.41532e-06	7.27361e-06	2.14221e-05	0.978608	5.81672e-06	7.43299e-18	0.000103696	0.000748201
Cell_332	5.08058e-45	3.77678e-07	8.91692e-05	1.84219e-06	4.07533e-06	0.000421611	1.42646e-16	2.24785e-08	0.999415	6.77767e-05	8.59446e-29
Cell_333	3.10219e-20	0.00172426	0.243085	0.00497518	0.0115336	0.350366	4.86079e-06	0.191483	7.37356e-12	0.195439	0.00138844
Cell_334	3.41348e-33	0.00131188	0.296333	0.00605136	0.0142411	0.217162	2.6919e-06	0.00184671	0.000322698	0.460334	0.00239368
Cell_335	3.24593e-39	2.3015e-06	0.00118924	2.4208e-05	5.37529e-05	0.000896716	2.68006e-18	0.000431803	3.61442e-31	0.000670355	0.996732
Cell_336	5.83516e-18	6.79623e-07	3.15806e-05	9.83442e-07	2.34817e-06	0.00498025	1.02845e-05	1.68062e-07	0.994873	6.13334e-05	3.93739e-05
Cell_337	2.7079e-18	0.0160051	0.0191471	0.000495636	0.000976688	0.0270741	0.109295	0.0017	0.00511637	0.613564	0.206626
