cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9
Cell_3430	1.32908e-07	0.000324554	6.37384e-06	2.16456e-09	2.97286e-07	1.83178e-06	2.17128e-06	0.999447	0.000204433	1.35649e-05
Cell_3431	1.66996e-08	0.00247904	2.0473e-09	0.996378	7.1826e-06	1.36297e-06	7.09493e-05	0.000132499	0.000533012	0.000397709
Cell_3432	1.37354e-10	0.000395702	7.74122e-07	2.51471e-07	6.35662e-07	1.32049e-06	6.60582e-06	0.99947	8.96566e-05	3.50358e-05
Cell_3433	1.21087e-13	0.0221476	1.78377e-14	0.0377761	1.97766e-05	0.00392288	0.00153989	7.9975e-18	0.933498	0.00109577
Cell_3434	7.69853e-08	0.015138	9.43808e-09	0.438382	0.00199261	7.4417e-05	0.42926	1.72916e-06	0.00636775	0.108784
Cell_3435	6.89694e-14	0.00118636	4.31395e-15	0.990987	0.00014105	9.97558e-07	0.00100514	1.1328e-11	0.000243349	0.00643598
Cell_3436	9.69879e-05	0.0175806	1.18903e-05	0.302268	5.32714e-05	2.02823e-05	0.000438529	0.671145	0.00552708	0.00285855
Cell_3437	0.00421954	0.000784186	0.000165188	0.987944	9.87094e-07	0.000281776	7.97084e-06	0.0010633	0.00548818	4.46808e-05
Cell_3438	0.0010167	0.00282997	6.35936e-05	0.982573	1.72942e-05	0.000108477	0.000513652	0.00677895	0.00517793	0.000919963
Cell_3439	3.75906e-17	0.000227386	5.46485e-19	0.999492	3.76262e-06	1.03627e-07	2.8874e-05	1.42865e-20	3.9355e-05	0.000208054
Cell_3440	0.93693	0.0295567	0.00931875	4.90147e-06	6.04394e-06	0.00217482	9.48605e-05	2.46851e-11	0.0215795	0.0003342
Cell_3441	0.855219	2.13083e-05	0.0534929	2.97341e-06	3.326e-09	0.0912477	2.55579e-06	1.31278e-07	1.35996e-05	1.83664e-07
Cell_3442	7.47832e-05	0.00112975	1.26772e-06	0.992635	5.21336e-05	2.16246e-06	0.00220038	1.30065e-08	0.00110725	0.0027975
Cell_3443	0.0065269	0.015814	0.00080017	0.0249303	0.000523771	0.532706	0.00693192	1.8031e-05	0.383643	0.0281056
Cell_3444	0.00033371	0.00926976	4.09114e-05	2.09779e-06	0.000340051	1.17575e-05	0.0078966	0.959941	0.00350603	0.0186579
Cell_3445	0.000860888	0.00154826	1.7922e-05	0.991	7.7933e-05	3.05711e-05	0.00123399	1.21939e-07	0.00158827	0.00364156
Cell_3446	6.67292e-06	0.00247303	0.000320011	4.77316e-11	1.24516e-05	6.38919e-05	0.00028915	0.993739	0.00241305	0.000683196
Cell_3447	8.27912e-05	0.00400549	1.01498e-05	0.0079234	7.21248e-05	8.83342e-06	0.000398678	0.983146	0.00160215	0.00275027
Cell_3448	0.000785449	0.00927989	1.33149e-05	0.978537	0.000120309	2.27124e-05	0.00162637	4.43807e-08	0.00302088	0.00659413
Cell_3449	1.27857e-08	0.000106259	7.28186e-06	1.89236e-21	2.14731e-08	9.07038e-07	1.65479e-07	0.999715	0.000168881	1.18646e-06
Cell_3450	1.20318e-13	0.0073268	5.85306e-09	1.58745e-08	3.48278e-06	0.0032053	2.64102e-05	3.68685e-06	0.989243	0.000191565
Cell_3451	0.00102863	0.00347254	1.49541e-05	0.988643	1.05812e-06	2.55085e-05	1.98371e-05	1.68418e-09	0.00673627	5.85399e-05
Cell_3452	1.90349e-06	0.431193	2.33359e-07	0.000138273	0.000772264	0.00120928	0.0169583	0.000126558	0.506832	0.0427687
Cell_3453	1.1667e-13	0.0232618	2.44575e-07	2.04122e-18	5.10578e-05	2.39817e-05	0.968826	1.98214e-05	0.00498212	0.00283471
Cell_3454	1.77361e-07	0.00137039	2.11039e-09	0.997364	7.39994e-07	1.40497e-06	0.000162056	1.79441e-13	0.0010603	4.10684e-05
Cell_3455	4.29722e-13	9.38773e-05	4.31311e-05	3.31296e-20	1.04658e-06	7.02124e-06	1.63532e-05	0.999121	0.000659615	5.76136e-05
Cell_3456	0.00317655	0.00824535	0.000389431	4.4771e-05	0.000216459	0.000147447	0.00167365	0.920891	0.0531982	0.0120174
Cell_3457	1.51797e-24	0.0013104	5.94259e-26	0.991486	1.4192e-06	2.45781e-05	1.09146e-05	1.19587e-24	0.00708793	7.87198e-05
Cell_3458	0.000270754	0.0220184	1.05996e-05	0.970877	3.64227e-05	1.80806e-05	0.000321663	0.000567065	0.00387012	0.00200957
Cell_3459	1.79108e-09	0.436609	9.11798e-07	5.58985e-07	0.000380484	9.71598e-05	0.0821942	7.12979e-06	0.459881	0.0208298
Cell_3460	0.000459976	0.0156944	5.63911e-05	0.89593	0.000442947	9.61914e-05	0.0189143	0.0337134	0.0106457	0.0240471
Cell_3461	2.30968e-10	0.000234599	1.12358e-05	3.67715e-08	1.28729e-05	1.9166e-05	0.000123663	0.996654	0.002251	0.000693196
Cell_3462	8.21734e-09	0.000158297	3.94076e-07	9.78094e-13	6.54877e-08	7.00119e-08	2.85732e-06	0.999795	3.99783e-05	3.63271e-06
Cell_3463	8.41225e-08	0.000296327	8.36686e-10	0.999381	2.36241e-06	5.57016e-07	2.3241e-05	1.08745e-16	0.000165949	0.000130278
Cell_3464	3.47011e-07	0.0223521	0.00648388	7.62579e-14	0.00133316	0.873763	0.0125871	0.000134704	0.00954123	0.0738047
Cell_3465	1.19759e-15	0.00393074	1.46819e-16	0.99047	1.86746e-05	0.000127664	0.000132154	9.89518e-14	0.00454645	0.000774272
Cell_3466	1.89144e-05	0.000659959	2.31883e-06	5.42152e-05	1.30941e-09	8.77955e-07	2.04297e-08	0.999033	0.000230308	7.19752e-08
Cell_3467	3.1489e-09	0.000141287	1.9696e-10	0.999629	2.42755e-06	1.55298e-06	1.78019e-05	3.31878e-07	8.45073e-05	0.000122806
Cell_3468	1.79465e-07	0.0266633	2.20016e-08	0.907018	0.00046127	0.000173478	0.0058861	6.96645e-06	0.0359257	0.0238653
Cell_3469	4.64602e-14	0.000322567	5.69582e-15	0.998855	3.96774e-06	1.3171e-06	0.000577512	2.88004e-11	9.3309e-05	0.000146354
Cell_3470	2.79177e-12	0.000968523	1.09293e-13	0.998783	4.06649e-08	5.63573e-07	3.92902e-07	1.36531e-12	0.000245713	2.20243e-06
Cell_3471	0.000913674	9.24933e-05	0.000112013	6.18176e-12	3.95103e-08	1.70729e-05	3.13121e-07	0.997862	0.00100003	2.16005e-06
Cell_3472	1.40333e-11	0.000160455	6.82675e-07	5.31819e-14	7.00425e-07	1.59323e-07	4.22853e-06	0.999616	0.000187733	2.96704e-05
Cell_3473	0.000634589	0.03622	3.96928e-05	7.82037e-10	0.00164356	0.00248532	0.343134	1.52958e-05	0.52887	0.0869575
Cell_3474	6.29629e-06	0.000157386	1.72194e-07	0.999729	6.56997e-07	2.93726e-07	6.5038e-06	2.34342e-05	4.02729e-05	3.64573e-05
Cell_3475	0.000851655	0.00160907	3.33408e-05	0.992879	5.39043e-06	5.68724e-05	0.000221275	0.000219215	0.00384273	0.000281322
Cell_3476	4.83773e-08	0.335121	4.03705e-06	0.020473	0.00210343	0.00268763	0.020567	1.4493e-09	0.503754	0.115289
Cell_3477	1.14555e-11	0.00064085	4.48462e-13	0.998653	1.67069e-08	2.31251e-06	1.15737e-07	1.02876e-11	0.000702647	8.18405e-07
Cell_3478	1.27926e-12	0.483867	1.85775e-09	3.19939e-07	0.00153988	0.000455705	0.329768	9.62985e-08	0.100799	0.0835701
Cell_3479	7.71843e-05	0.031263	9.46247e-06	0.000445584	0.00466057	5.14249e-06	0.0469336	0.691273	0.0126747	0.212658
Cell_3480	8.12833e-16	0.00281517	3.1821e-17	0.984961	5.51828e-05	2.76693e-05	0.00357323	9.66278e-17	0.00558676	0.00298069
Cell_3481	0.709819	2.88684e-07	0.0070599	1.34048e-16	6.46108e-12	0.283099	1.93173e-10	2.42756e-20	2.18585e-05	3.5782e-10
Cell_3482	0.00449348	0.00552216	9.35454e-05	0.975328	2.55549e-05	0.000159569	0.000409655	8.26828e-07	0.0127587	0.0012089
Cell_3483	0.000375203	0.000687529	4.59982e-05	8.47075e-20	1.57606e-05	5.60088e-06	0.000103666	0.996535	0.00149776	0.000733049
Cell_3484	1.0664e-08	0.0724462	4.29023e-08	0.00537079	0.0119958	0.00333796	0.153074	6.00467e-13	0.133136	0.62064
Cell_3485	5.01787e-26	5.46975e-10	1.10359e-11	2.49997e-31	6.88426e-11	1.55536e-11	1	2.3577e-10	1.0454e-09	2.8543e-09
Cell_3486	2.25656e-06	0.114049	1.01877e-05	1.9553e-12	0.00442917	5.20507e-05	0.60348	2.78056e-13	0.0329991	0.244978
Cell_3487	0.95507	5.11917e-07	0.0373894	4.82371e-14	2.02046e-09	0.00746499	2.66322e-08	1.5578e-10	7.51694e-05	1.07981e-07
Cell_3488	0.988824	3.32745e-10	0.00931627	1.82675e-15	2.03731e-11	0.00186004	1.57872e-10	1.42942e-22	3.93324e-10	1.1229e-09
Cell_3489	6.62761e-07	0.00191524	6.59186e-09	0.994379	5.44316e-07	4.38846e-06	4.27268e-06	5.13127e-16	0.00366533	3.02132e-05
Cell_3490	2.87756e-07	5.68086e-06	3.52776e-08	1.15984e-05	5.33788e-07	6.01762e-08	0.999946	2.86854e-06	4.10136e-06	2.88324e-05
Cell_3491	9.21451e-12	0.000448788	2.424e-05	2.61088e-12	8.5936e-06	1.31735e-05	7.32505e-05	0.997745	0.00147125	0.000216165
Cell_3492	0.000265348	0.00120778	3.85758e-06	0.994555	7.88129e-08	6.58022e-06	8.18546e-07	3.99404e-08	0.00395617	4.34139e-06
Cell_3493	6.22418e-11	7.58784e-05	0.00188385	7.68286e-24	7.70211e-06	0.000262921	0.988366	2.04322e-07	0.00897964	0.000423366
Cell_3494	8.65184e-06	0.0545754	8.34605e-05	3.08872e-07	0.00153643	0.0214147	0.0144422	1.1927e-11	0.83134	0.0765985
Cell_3495	0.000254035	0.00957216	3.29316e-06	0.988028	3.56206e-06	5.61744e-06	4.2578e-05	1.49089e-09	0.00189768	0.000192923
Cell_3496	0.974224	2.23425e-06	0.00947464	0.000108896	1.40068e-07	0.0161617	1.16514e-06	6.24426e-18	1.96536e-05	7.7156e-06
Cell_3497	0.00357265	0.00842481	0.000437992	0.0216998	3.98578e-06	0.000381184	0.000143049	0.950553	0.0146016	0.000181868
Cell_3498	1.04046e-10	0.0947058	1.63469e-07	2.09533e-14	0.00320149	3.17779e-05	0.700048	1.34848e-11	0.0246061	0.177407
Cell_3499	0.962153	8.0302e-18	0.0139876	1.43275e-17	2.74872e-19	0.0238599	2.58039e-18	4.79061e-25	1.92583e-18	1.44645e-17
Cell_3500	2.20519e-13	0.000724124	2.21334e-05	2.52582e-13	4.20917e-06	1.20287e-05	7.79832e-05	0.998733	0.000196773	0.000230131
Cell_3501	1.10122e-09	5.43667e-05	6.27181e-07	4.34092e-09	1.81492e-07	3.40849e-07	1.77019e-06	0.999807	0.000126255	9.92285e-06
Cell_3502	1.30539e-08	0.00525023	1.62796e-05	1.11864e-06	0.000171298	1.41681e-05	0.000534517	0.989731	0.00144646	0.00283496
Cell_3503	1.82531e-10	0.000346853	2.1719e-12	0.999331	2.6341e-06	1.11995e-05	1.03655e-05	3.21087e-17	0.000242621	5.49761e-05
Cell_3504	1.38139e-13	0.000129575	7.86748e-11	5.68241e-12	5.08957e-07	2.03848e-06	0.999678	3.1673e-08	0.000165894	2.44067e-05
Cell_3505	1.26669e-08	3.43807e-07	1.55291e-09	1.35401e-06	0.999991	2.64893e-09	6.92534e-07	2.75859e-06	3.69806e-07	3.42608e-06
Cell_3506	0.000249092	0.00300294	3.05376e-05	0.0056096	5.46974e-05	2.65769e-05	0.000223812	0.98855	0.00114571	0.00110723
Cell_3507	1.85786e-07	0.00396968	8.90969e-06	0.000159869	0.000167373	1.51981e-05	0.000856374	0.987453	0.00131341	0.00605564
Cell_3508	0.000145113	0.00154237	1.77902e-05	0.902871	4.43705e-05	3.03464e-05	0.000472876	0.0904452	0.00209121	0.0023394
Cell_3509	5.17538e-09	0.00208824	2.91682e-05	1.80809e-06	9.79585e-07	4.97548e-05	7.75741e-06	0.996754	0.00101915	4.96089e-05
Cell_3510	5.76549e-16	0.000451049	2.25709e-17	0.99904	5.6484e-06	8.8163e-07	4.2692e-05	2.65785e-16	0.000167351	0.000292239
Cell_3511	1.00485e-10	0.00104264	3.77293e-05	9.66328e-10	1.89366e-06	3.28358e-05	0.000119352	0.998125	0.000540528	9.95603e-05
Cell_3512	6.47996e-11	0.00199684	2.43304e-05	4.00306e-12	0.000122753	1.32226e-05	0.000986689	0.98322	0.00683003	0.00680664
Cell_3513	1.95974e-05	0.01833	2.40256e-06	0.393843	0.000254996	4.09825e-06	0.00201238	0.56338	0.00803321	0.0141203
Cell_3514	7.13802e-17	1.0234e-15	2.03748e-17	1.24856e-18	1.99883e-16	1.77322e-17	1	3.16471e-24	2.24494e-15	1.10948e-14
Cell_3515	0.0258716	4.22111e-10	0.360016	7.88717e-13	9.99249e-13	0.614112	7.90592e-12	5.78694e-19	1.20422e-09	5.54736e-11
Cell_3516	0.876907	5.71991e-11	0.107505	6.06754e-21	6.16915e-13	0.0155881	4.90357e-12	1.47378e-10	1.30993e-09	3.42417e-11
Cell_3517	8.91474e-09	0.533585	5.95569e-07	6.9344e-06	0.00190083	0.00129662	0.0173652	3.86022e-10	0.348503	0.0973415
Cell_3518	0.000335669	0.0323206	4.11515e-05	0.00094338	2.69542e-05	3.58142e-05	0.942716	0.0113812	0.0107298	0.0014691
Cell_3519	0.983837	2.79618e-20	0.0143028	8.29169e-32	4.54667e-22	0.00186001	5.47817e-21	3.13168e-26	6.54673e-20	2.48218e-20
Cell_3520	0.00312209	0.00989897	0.000382755	0.0181919	4.00017e-05	0.000333112	0.00173673	0.931922	0.0321647	0.00220802
Cell_3521	7.86495e-10	0.00103352	9.64209e-11	0.99793	6.10864e-06	7.50189e-06	0.000203002	4.60832e-06	0.000502656	0.000312823
Cell_3522	0.0271103	0.031455	0.00169572	0.67019	0.00334418	0.00289254	0.0766131	0.00609948	0.0433833	0.137216
Cell_3523	3.0466e-11	7.41241e-06	2.62843e-07	2.89229e-31	9.28259e-07	3.15792e-08	0.999815	0.000132549	3.21681e-06	4.04029e-05
Cell_3524	0.000188813	0.181692	0.000762509	0.526161	0.00235103	0.00130068	0.0547758	0.00651113	0.0968344	0.129423
Cell_3525	0.000402951	0.0380852	4.94001e-05	1.17001e-05	0.000360576	0.000611441	0.00286789	0.6287	0.309127	0.019784
Cell_3526	3.64479e-10	1.02525e-05	2.07582e-07	1.35475e-11	7.21763e-10	5.96571e-08	5.62303e-09	0.999955	3.47392e-05	3.77261e-08
Cell_3527	1.10965e-10	0.00263079	1.88106e-12	0.936507	0.000537777	9.69975e-06	0.0323901	2.85048e-15	0.000906154	0.0270189
Cell_3528	4.50951e-06	0.0017526	0.000216261	2.70902e-08	3.28631e-05	8.18809e-05	0.000511807	0.990617	0.00497955	0.00180313
Cell_3529	0.989655	1.09991e-19	0.0091356	2.17201e-30	4.77284e-21	0.00120978	3.6349e-20	2.80176e-33	3.60382e-18	2.56111e-19
Cell_3530	1.52219e-12	0.000241537	4.00432e-06	2.63312e-15	4.17424e-06	1.1508e-06	0.000132417	0.999283	0.000105211	0.000228221
Cell_3531	1.27979e-07	0.000684749	2.16949e-09	0.998455	1.16703e-06	1.71059e-05	1.1411e-05	4.96766e-13	0.000766186	6.3965e-05
Cell_3532	0.0245923	6.29437e-08	0.838852	8.82613e-20	1.40691e-09	0.136555	1.27662e-08	1.46402e-10	6.42954e-07	7.74993e-08
Cell_3533	0.983585	5.0011e-11	0.0127506	8.4871e-15	3.2516e-13	0.00366439	1.0604e-11	8.10773e-18	3.5295e-11	1.34816e-11
Cell_3534	3.46364e-07	0.00282608	1.66105e-05	2.17211e-05	0.00389719	1.44561e-05	0.012404	0.957676	0.000928135	0.0222159
Cell_3535	4.97068e-10	0.0321009	3.35049e-11	0.00231405	2.77318e-06	0.0104789	2.11249e-05	3.48976e-23	0.954928	0.000153935
Cell_3536	0.000322293	0.000137639	3.95118e-05	4.96619e-11	2.05505e-06	6.02236e-06	1.75169e-05	0.999394	2.97181e-05	5.1693e-05
Cell_3537	0.983758	1.94158e-06	0.0143017	2.54959e-17	8.29068e-09	0.001938	7.86006e-08	1.02523e-12	2.96887e-07	4.49295e-07
Cell_3538	0.761417	0.0717756	0.00987055	0.0870378	0.000538954	0.00859035	0.00457533	3.35958e-09	0.0263703	0.0298243
Cell_3539	1.11036e-19	0.000416407	1.36125e-20	0.99486	6.95347e-05	8.42595e-07	0.000716794	5.34007e-15	0.000134921	0.00380172
Cell_3540	1.62226e-12	0.000365101	1.5777e-14	0.999452	3.27655e-07	1.68827e-06	1.98884e-06	4.50708e-22	0.000165508	1.29642e-05
Cell_3541	6.21098e-06	0.739748	0.00316186	3.07085e-07	4.50499e-05	0.00275177	0.000772274	0.000688615	0.250547	0.002279
Cell_3542	7.4598e-15	2.0696e-05	2.75035e-11	1.71523e-14	1.44328e-06	2.56688e-08	0.999895	4.81158e-11	5.33859e-06	7.71345e-05
Cell_3543	2.24813e-13	1.5783e-05	3.26829e-15	0.99998	1.22174e-10	1.68531e-08	9.35031e-10	5.25698e-16	3.9751e-06	6.78219e-09
Cell_3544	1.82688e-08	0.00214847	2.23968e-09	0.905562	6.71315e-05	0.00149998	0.000538046	5.77884e-08	0.086569	0.00361497
Cell_3545	1.50504e-07	0.00158578	8.57167e-05	1.83626e-16	0.000265874	1.19631e-05	0.00231039	0.979904	0.00140165	0.014434
Cell_3546	0.985926	1.53076e-12	0.0117313	9.83037e-19	2.98207e-14	0.00234223	3.72074e-13	3.89196e-21	6.1434e-12	1.50858e-12
Cell_3547	2.52946e-06	0.0025417	2.25613e-08	0.94637	0.000422116	0.000177891	0.00398141	1.14485e-25	0.0231774	0.0233266
Cell_3548	2.77712e-07	0.122635	1.33181e-05	5.42206e-07	0.000434676	0.00196069	0.00105305	0.225895	0.642105	0.00590292
Cell_3549	3.84261e-12	2.13013e-05	1.01085e-05	1.51353e-24	2.28351e-06	1.28079e-06	5.95754e-05	0.999716	8.27088e-05	0.000106701
Cell_3550	5.14107e-06	0.0354934	3.21568e-07	0.748135	0.00081891	7.19538e-05	0.16548	0.000295466	0.00776351	0.0419363
Cell_3551	2.23354e-10	0.00172345	8.74392e-12	0.996033	2.60375e-06	5.85605e-06	6.09164e-05	1.84832e-10	0.00203016	0.000143932
Cell_3552	0.865275	0.0238149	0.033874	1.46975e-12	0.00154825	0.00491169	0.0105252	2.31911e-05	0.0573602	0.00266732
Cell_3553	3.74902e-22	0.188066	1.23576e-19	0.000758958	0.104846	0.000633317	0.0749101	7.32377e-22	0.088078	0.542708
Cell_3554	7.59396e-08	0.000761756	3.64181e-06	1.13612e-06	5.16103e-05	1.97918e-06	0.00216951	0.993962	0.000290431	0.00275825
Cell_3555	0.982385	3.76373e-12	0.0142817	3.43363e-17	5.61351e-14	0.00333308	5.83358e-13	8.87372e-18	1.073e-11	3.094e-12
Cell_3556	9.68587e-11	0.00431905	0.0002548	2.48219e-14	2.5861e-05	7.32268e-05	0.000657353	0.987127	0.006109	0.00143412
Cell_3557	9.18642e-09	0.000988221	5.23196e-06	2.38627e-08	3.98826e-05	2.84337e-06	0.000374068	0.996216	0.000276565	0.00209685
Cell_3558	2.179e-05	0.00063499	3.16779e-07	0.700829	2.13876e-09	0.000210892	1.82133e-08	6.34715e-12	0.298302	1.18724e-07
Cell_3559	2.18873e-17	1.59261e-07	1.36903e-18	4.82752e-09	2.45772e-08	4.28173e-10	0.999998	4.93756e-17	6.59775e-08	1.33427e-06
Cell_3560	1.19323e-14	1.21189e-10	3.65712e-14	1.37171e-18	1.30913e-11	4.92831e-12	1	3.60031e-13	6.33589e-10	6.6227e-10
Cell_3561	8.33807e-05	0.0300211	1.02221e-05	2.16219e-05	0.000808756	0.000328914	0.896954	0.00188335	0.0258084	0.0440801
Cell_3562	0.9897	4.63162e-24	0.00903857	4.86398e-34	1.08569e-26	0.00126147	9.39676e-26	7.40075e-45	5.91695e-23	6.00925e-25
Cell_3563	3.15869e-05	0.00174319	9.68106e-05	1.12912e-13	0.000203928	1.35114e-05	0.00605682	0.979478	0.00152871	0.0108479
Cell_3564	1.96933e-11	3.09821e-05	1.10991e-07	3.7851e-24	1.93485e-06	1.36663e-08	1.48537e-05	0.999839	5.35263e-06	0.000107376
Cell_3565	3.45563e-05	0.00451926	4.23646e-06	0.0130045	7.83241e-05	3.68699e-06	0.000656716	0.976588	0.000761964	0.00434881
Cell_3566	1.52532e-07	1.42202e-05	1.86997e-08	5.87849e-06	3.39385e-08	3.21864e-07	0.999897	9.11494e-06	7.17679e-05	1.62978e-06
Cell_3567	0.00024798	0.0578963	0.00100145	5.23804e-07	0.00581315	0.000379169	0.540681	0.000213453	0.0803546	0.313413
Cell_3568	1.21185e-05	0.00322981	1.48568e-06	0.25509	6.90921e-05	2.53425e-06	0.00424157	0.728623	0.00519223	0.0035382
Cell_3569	5.81877e-10	1.56581e-05	7.13356e-11	6.00382e-05	0.99968	4.77755e-05	1.13527e-07	3.19284e-11	0.00019548	6.0212e-07
Cell_3570	1.48808e-05	0.00138537	1.82433e-06	0.895844	0.000105749	3.11192e-06	0.00315341	0.0933866	0.00045721	0.00564783
Cell_3571	9.37956e-15	0.0022296	1.36358e-16	0.975597	0.000691721	5.32622e-06	0.0103064	2.25352e-20	0.00257307	0.00859734
Cell_3572	3.73374e-08	0.000704699	2.12648e-05	9.06367e-06	1.44268e-05	3.62733e-05	0.000401583	0.995024	0.00306892	0.000719245
Cell_3573	6.87048e-09	0.0615313	3.87217e-05	6.43266e-06	0.0100537	6.60511e-05	0.0770957	0.312434	0.0140798	0.524694
Cell_3574	0.00149524	0.000955743	9.35258e-05	0.985451	0.000127589	0.000159535	0.00154338	0.00270697	0.00047352	0.00699314
Cell_3575	2.32347e-10	0.0185816	4.34138e-06	3.7557e-14	0.00379657	0.000159928	0.758693	2.14867e-06	0.0264929	0.192269
Cell_3576	0.958572	4.84637e-10	0.0321797	7.50365e-14	3.3906e-13	0.00924811	3.26356e-12	5.22878e-18	6.41541e-10	1.32322e-11
Cell_3577	4.42501e-15	4.26741e-05	2.45334e-06	5.86744e-24	2.70694e-07	3.32448e-07	2.5523e-06	0.999899	3.80535e-05	1.49536e-05
Cell_3578	1.08927e-11	0.00062359	2.86548e-05	4.25419e-14	4.8947e-07	1.08493e-05	5.96528e-06	0.99841	0.000893622	2.7029e-05
Cell_3579	6.371e-12	0.119327	1.33555e-05	2.01091e-11	0.000715187	0.00342682	0.00568703	0.00224256	0.828876	0.0397127
Cell_3580	0.987813	1.73105e-05	0.0104959	4.23538e-14	2.99928e-08	0.00159978	2.89591e-07	2.02447e-15	7.1929e-05	1.53593e-06
Cell_3581	4.83393e-16	0.000200735	0.00013431	8.35002e-22	1.02568e-05	2.68156e-05	7.95688e-05	0.994572	0.00440926	0.000567308
Cell_3582	1.15085e-19	0.504876	8.32133e-14	3.88142e-10	0.00209206	0.0023008	0.0160307	2.76226e-13	0.35851	0.11619
Cell_3583	0.761825	0.0370584	0.00717759	4.19359e-05	0.000790809	0.00206277	0.0110541	1.86312e-14	0.141045	0.0389442
Cell_3584	5.49789e-10	0.00268126	2.67454e-05	4.64692e-08	1.25607e-05	4.5622e-05	0.000113428	0.994001	0.00245518	0.000664563
Cell_3585	2.62084e-08	0.00089849	1.02601e-09	0.996638	2.98987e-05	8.08987e-06	0.000239129	3.33169e-07	0.00058198	0.00160437
Cell_3586	2.3427e-11	0.0754982	1.85088e-07	2.16185e-07	0.00906173	0.000123221	0.395105	1.46286e-07	0.0178863	0.502325
Cell_3587	2.98871e-05	0.00201898	0.00143329	5.11831e-08	2.44349e-06	0.000778936	2.41035e-05	0.357303	0.638274	0.000135113
Cell_3588	1.3861e-12	6.52672e-06	2.34971e-14	2.57561e-05	1.02385e-06	9.83343e-08	0.999903	1.10109e-17	7.34461e-06	5.63223e-05
Cell_3589	2.74051e-08	6.12389e-05	3.35975e-09	1.30856e-13	0.999206	6.53125e-07	0.00047632	1.03468e-08	1.92047e-05	0.000236591
Cell_3590	2.24885e-05	0.000776422	2.757e-06	0.168442	1.51968e-05	4.70286e-06	0.000343737	0.829102	0.000478423	0.000812173
Cell_3591	0.000540716	0.00277916	6.62895e-05	1.26106e-05	1.58769e-05	2.50986e-05	0.000118749	0.994126	0.00157359	0.000741878
Cell_3592	7.65438e-08	0.000567238	8.53966e-10	0.998186	6.87549e-07	6.73333e-06	5.18684e-06	1.07797e-15	0.00119682	3.67922e-05
Cell_3593	3.94689e-12	0.0638326	1.54501e-08	1.41145e-10	0.00588255	0.000400316	0.599125	4.1224e-13	0.0331709	0.297589
Cell_3594	0.0051156	0.00183641	0.000627151	0.000148447	4.07088e-06	0.000340833	3.94602e-05	0.980118	0.0115744	0.000195216
Cell_3595	1.89641e-15	0.000194421	2.11574e-17	0.996335	2.23018e-05	1.8397e-05	0.000170894	1.27441e-23	0.00204345	0.00121553
Cell_3596	2.82003e-06	0.19801	5.17957e-05	8.80713e-08	0.00858376	0.00166661	0.119352	5.38405e-07	0.251848	0.420484
Cell_3597	0.878319	1.35904e-12	0.107678	1.04426e-25	1.41302e-14	0.0140029	2.1774e-13	3.50274e-13	4.80753e-12	7.67114e-13
Cell_3598	7.09164e-16	0.000142777	6.54636e-18	0.999812	1.5681e-07	2.55704e-07	1.2115e-06	6.4691e-28	3.68057e-05	7.09801e-06
Cell_3599	2.21074e-08	0.000165409	1.0602e-06	6.99591e-09	3.20275e-07	4.01413e-07	3.91388e-06	0.999746	6.50007e-05	1.7734e-05
Cell_3600	0.000121355	0.00226089	1.48776e-05	0.00585308	5.15345e-06	1.29479e-05	3.85417e-05	0.990004	0.00141526	0.000274138
Cell_3601	0.143127	0.142616	0.0175468	0.0658345	0.00332994	0.015271	0.0520651	0.303021	0.0737597	0.183429
Cell_3602	9.78051e-05	0.000775558	1.19905e-05	1.4967e-13	3.91791e-06	1.62481e-06	1.80764e-05	0.998066	0.000909881	0.000115599
Cell_3603	1.05275e-08	0.0041689	5.93323e-05	2.66564e-06	0.000375618	0.000101208	0.00341383	0.966269	0.00488548	0.0207242
Cell_3604	5.57602e-10	0.000343342	9.45243e-12	0.992007	5.4405e-06	4.87417e-05	4.55651e-05	2.54849e-15	0.0072533	0.000297016
Cell_3605	6.56476e-09	0.000679693	1.36665e-10	0.985765	4.43278e-06	9.15286e-05	5.41372e-05	1.52066e-13	0.0131603	0.000245298
Cell_3606	1.81029e-05	2.22474e-11	0.880647	4.30653e-27	1.22168e-12	0.119335	1.46407e-11	1.08495e-09	7.76116e-11	1.86137e-11
Cell_3607	2.46699e-14	9.69431e-05	2.47611e-06	1.08547e-15	7.71529e-08	9.37506e-07	1.03306e-06	0.999784	0.000110245	4.18854e-06
Cell_3608	8.55706e-07	1.18936e-05	1.04906e-07	9.83936e-05	1.3743e-08	1.78947e-07	0.999698	0.000163143	2.63128e-05	7.21607e-07
Cell_3609	4.30943e-21	5.97285e-12	3.5122e-18	3.873e-19	8.004e-13	5.99068e-15	1	3.23026e-22	1.30557e-12	4.41988e-11
Cell_3610	9.08277e-13	0.000109521	2.38935e-06	2.33559e-16	7.10545e-09	4.77046e-07	9.69773e-08	0.99985	3.74105e-05	3.93196e-07
Cell_3611	0.300443	0.00157173	0.0117618	9.14256e-05	1.34345e-05	0.663524	0.000122434	1.46745e-06	0.0217266	0.000743256
Cell_3612	0.000531328	0.096662	6.51386e-05	0.000404099	8.61779e-05	0.00209594	0.000964715	0.277021	0.617397	0.00477261
Cell_3613	0.00442395	0.0122456	9.20978e-05	0.947878	0.0001454	0.000157099	0.00176766	6.54693e-07	0.0252804	0.00800935
