cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10
Cell_3255	7.1902e-42	3.12664e-42	0.0225727	0.000590112	0.90339	0.0168376	0.0438301	0.000253379	1.81979e-43	1.65287e-08	0.0125266
Cell_3256	1.45071e-39	1.89343e-34	0.0122166	0.000331201	0.948106	0.00146262	0.0237244	2.28251e-05	5.89314e-42	0.000502619	0.0136334
Cell_3257	4.32593e-36	4.51096e-35	0.0321725	0.00084077	0.495734	0.395938	0.0624854	0.00595606	1.80637e-36	2.15885e-06	0.00687144
Cell_3258	1.31412e-38	1.02053e-23	0.00346387	9.02756e-05	0.976049	8.46002e-06	0.00689617	1.26917e-07	1.089e-42	3.70593e-12	0.0134923
Cell_3259	3.46057e-33	2.49997e-32	4.70451e-08	0.0108344	3.05588e-07	7.18007e-06	1.00561e-07	0.95183	1.79203e-32	4.7614e-25	0.037328
Cell_3260	8.80594e-32	2.62151e-24	0.0153883	0.000410498	0.147953	0.791836	0.0301599	0.0121589	1.53746e-31	2.64644e-09	0.00209339
Cell_3261	0.236632	0.0199823	4.24262e-33	1.10584e-34	3.35515e-32	3.9065e-31	0.00386002	5.86117e-33	0.739282	0.000243856	4.63849e-34
Cell_3262	1.17702e-66	1.0741e-52	0.0355384	0.00092614	0.638926	0.243132	0.0689985	0.00364721	2.73221e-67	3.93293e-11	0.00883155
Cell_3263	1.34305e-53	4.5516e-52	0.00106253	2.79785e-05	0.00384263	0.978122	0.00206555	0.0148257	4.19495e-52	4.6199e-29	5.36685e-05
Cell_3264	1.01438e-42	1.06458e-39	0.022189	0.000611798	0.899779	0.020835	0.0430955	0.000330677	3.23176e-44	5.09482e-11	0.0131587
Cell_3265	0.949957	0.0428854	1.81542e-26	4.85512e-28	1.73125e-24	1.15682e-27	0.00458056	1.78086e-29	0.00205389	0.000523294	2.45579e-26
Cell_3266	2.62856e-40	1.14615e-40	0.0170583	0.000445027	0.930568	0.00581452	0.0331499	8.73183e-05	3.04005e-42	2.5186e-16	0.0128768
Cell_3267	0.108235	0.00566948	1.6278e-09	4.24666e-11	9.19472e-09	3.92192e-07	0.00118791	5.88959e-09	0.884811	9.58618e-05	1.27231e-10
Cell_3268	1.61193e-74	2.52784e-69	1.0368e-17	0.0282531	1.02532e-16	5.25026e-16	2.01344e-17	0.823551	2.76959e-74	6.71027e-39	0.148196
Cell_3269	0.0270618	0.00124905	6.4943e-25	1.69379e-26	2.16605e-24	6.87244e-22	3.36257e-06	1.03175e-23	0.97167	1.53076e-05	2.9964e-26
Cell_3270	6.85661e-36	3.03732e-26	0.00733141	0.000191078	0.962458	0.000136909	0.0165756	2.05397e-06	4.34447e-39	1.7517e-10	0.0133049
Cell_3271	5.74558e-21	1.01826e-18	7.2924e-11	1.9028e-12	6.08271e-10	7.43644e-09	1	1.11693e-10	1.98798e-20	2.05799e-18	8.41835e-12
Cell_3272	1.34801e-66	2.28348e-41	0.00210162	5.5067e-05	0.00945418	0.969494	0.0041415	0.0146225	2.10993e-65	5.27232e-28	0.000131392
Cell_3273	0.956273	0.0428889	1.05684e-37	2.75563e-39	2.93744e-35	2.92869e-40	0.000226188	4.39566e-42	8.99143e-05	0.000522423	4.06244e-37
Cell_3274	1.11566e-14	4.52603e-15	4.04076e-29	1.05423e-30	3.77143e-28	2.0777e-27	1	3.1203e-29	1.94641e-14	5.51535e-17	5.21899e-30
Cell_3275	1.82151e-39	3.31861e-39	0.0293038	0.000763822	0.845699	0.049558	0.0568972	0.000743568	1.04521e-40	0.00534247	0.011692
Cell_3276	6.40728e-66	5.24e-53	0.0268654	0.000700354	0.872965	0.0347018	0.0521761	0.000520733	2.80811e-67	8.186e-24	0.0120706
Cell_3277	3.50378e-48	3.68931e-30	0.00602403	0.000157185	0.0394719	0.928142	0.0117186	0.0139404	1.83167e-47	5.83895e-09	0.000546283
Cell_3278	2.65438e-82	1.51593e-72	1.19085e-09	0.0343131	6.27693e-08	3.84806e-10	2.31223e-09	0.00638239	2.91025e-84	2.93398e-37	0.959304
Cell_3279	0.136792	0.00614528	1.71663e-41	4.47373e-43	1.01363e-40	3.16909e-39	0.000141753	4.75408e-41	0.856846	7.48459e-05	1.40114e-42
Cell_3280	9.18953e-21	5.3075e-22	7.12283e-15	1.85653e-16	2.09979e-12	1.25468e-17	1	1.88245e-19	5.49233e-25	2.51836e-15	2.90291e-14
Cell_3281	0.029508	0.00197258	1.70236e-31	4.44168e-33	5.98583e-31	1.64664e-28	5.96375e-05	2.47306e-30	0.968436	2.40453e-05	8.28379e-33
Cell_3282	9.52517e-62	4.93144e-47	0.0223738	0.000616895	0.251058	0.668226	0.0434485	0.0106056	9.65247e-62	3.88095e-16	0.00367157
Cell_3283	1.78143e-20	1.06164e-11	0.000398497	1.04932e-05	0.0349243	3.92659e-05	0.964139	5.95167e-07	5.95583e-23	1.53705e-08	0.000487774
Cell_3284	1.10366e-16	1.67775e-14	0.00194108	0.000843977	0.179295	0.000145504	0.776389	3.64168e-05	2.80706e-19	5.22039e-11	0.0413487
Cell_3285	0.0380304	0.00170968	0.0037452	9.78171e-05	0.0230904	0.657362	0.0391621	0.0098829	0.226487	0.000112138	0.000319873
Cell_3286	2.26795e-38	9.45301e-33	0.0205449	0.000535449	0.224701	0.700662	0.039939	0.0105115	2.62436e-38	9.59486e-10	0.00310617
Cell_3287	7.65585e-50	6.32343e-45	0.0256344	0.000668064	0.885573	0.0257175	0.0497803	0.000385801	2.60605e-51	4.97641e-14	0.0122413
Cell_3288	1.11655e-90	1.90991e-69	0.0180421	0.000470296	0.172597	0.760038	0.0350619	0.011404	1.59591e-90	4.19692e-45	0.00238629
Cell_3289	2.05357e-25	0.000497765	3.54405e-13	9.24507e-15	8.39481e-12	1.13207e-12	0.999496	1.69989e-14	2.22569e-26	6.29251e-06	1.16152e-13
Cell_3290	7.96927e-29	3.57627e-30	0.0334247	0.00087185	0.555456	0.330557	0.0649298	0.00496318	2.67412e-29	0.00211205	0.00768476
Cell_3291	6.66698e-46	2.74612e-41	0.000883216	2.30443e-05	0.00279097	0.979685	0.00171486	0.0147137	2.50918e-44	0.000150788	3.86241e-05
Cell_3292	1.61804e-24	7.76733e-26	0.000897322	2.33917e-05	0.0030711	0.97946	0.00180842	0.0146974	5.99254e-23	1.37404e-15	4.24633e-05
Cell_3293	2.54783e-43	1.20881e-44	9.89404e-14	0.0368728	1.09186e-12	3.48356e-12	1.92409e-13	0.7473	3.04371e-43	1.05828e-22	0.215828
Cell_3294	5.34366e-42	1.92619e-38	0.0127582	0.000332543	0.1069	0.841126	0.0247855	0.01262	1.19535e-41	2.99009e-12	0.0014779
Cell_3295	3.81221e-27	1.8087e-28	1.51177e-08	6.75247e-10	5.2255e-08	1.32828e-05	0.999986	3.41511e-07	1.13648e-25	2.34675e-17	1.23797e-09
Cell_3296	5.18716e-37	1.49106e-32	0.0301611	0.000879961	0.422305	0.473548	0.0585861	0.0079528	2.76331e-37	3.22689e-05	0.00653506
Cell_3297	3.75583e-56	7.63236e-50	0.0301465	0.000786016	0.810024	0.0879633	0.0585578	0.00132019	3.71838e-57	1.65176e-22	0.0112021
Cell_3298	7.03447e-06	0.981352	1.09653e-16	2.85761e-18	7.19374e-16	1.72454e-14	0.00634813	2.58699e-16	3.75376e-05	0.0122552	9.94362e-18
Cell_3299	8.30776e-30	7.41572e-26	1.23679e-08	0.00506001	6.21195e-08	4.1675e-06	3.35054e-08	0.981456	9.49831e-29	1.32581e-09	0.01348
Cell_3300	0.86242	0.0439501	6.29225e-28	1.6494e-29	1.58433e-26	1.98293e-27	0.000878208	2.99204e-29	0.0922153	0.000536115	2.20279e-28
Cell_3301	6.69264e-53	6.59558e-50	0.00322532	8.4078e-05	0.0167438	0.959062	0.00626227	0.0143912	6.75235e-52	1.19757e-12	0.000231511
Cell_3302	5.00695e-31	2.24961e-32	0.000916352	2.38813e-05	0.983675	3.70308e-08	0.00178014	5.55519e-10	6.86526e-37	6.84433e-06	0.0135974
Cell_3303	8.43613e-32	1.22049e-32	1.42513e-07	0.0138895	1.90725e-05	2.98905e-09	2.77232e-07	0.000167688	6.00351e-35	1.93163e-11	0.985923
Cell_3304	3.87139e-61	4.51563e-47	0.0252132	0.000657779	0.887925	0.0240671	0.0494889	0.000361423	1.25385e-62	1.34274e-32	0.0122867
Cell_3305	2.46881e-47	2.32899e-47	0.0228191	0.000601462	0.901451	0.0179299	0.0443235	0.000272036	6.58188e-49	9.52029e-20	0.0126025
Cell_3306	7.79684e-62	2.683e-57	6.45559e-11	0.00281037	2.67119e-10	3.95473e-08	1.25368e-10	0.991022	1.62063e-60	4.09687e-27	0.00616791
Cell_3307	7.16488e-65	1.73213e-60	0.0302898	0.0007898	0.827255	0.0703162	0.0588526	0.00105539	5.64352e-66	3.36042e-35	0.0114411
Cell_3308	1.39743e-06	0.483833	1.98816e-39	5.66426e-41	1.00937e-38	5.84882e-37	0.510259	9.59176e-39	1.39485e-05	0.00589263	1.52527e-40
Cell_3309	3.88758e-50	2.03405e-39	0.0144181	0.000375816	0.125433	0.81754	0.0280047	0.0122663	7.47933e-50	0.00022802	0.00173415
Cell_3310	1.57566e-17	6.46009e-17	0.00222072	5.9081e-05	0.0099457	0.968305	0.00440267	0.0148288	2.33112e-16	9.81154e-05	0.000140345
Cell_3311	0.0391973	0.00176074	7.74862e-38	2.29052e-39	2.84224e-37	5.58744e-35	1.07214e-06	9.5074e-37	0.959019	2.145e-05	4.45633e-39
Cell_3312	9.00411e-42	5.16927e-29	0.0273544	0.0007227	0.37641	0.528877	0.053318	0.00804311	5.90678e-42	1.15996e-10	0.00527471
Cell_3313	1.90443e-53	1.56587e-47	0.033261	0.000868824	0.776794	0.112018	0.0646117	0.00168432	2.17621e-54	9.24761e-21	0.0107624
Cell_3314	3.82066e-37	1.97194e-33	0.033919	0.000894029	0.671769	0.214796	0.0659718	0.00325893	8.20929e-38	7.3998e-12	0.00939152
Cell_3315	9.42884e-25	2.97008e-20	0.0286854	0.000843625	0.821639	0.0687977	0.0660526	0.00116467	7.6728e-26	1.10795e-14	0.0128167
Cell_3316	3.54754e-44	6.52587e-37	1.08829e-12	0.00446261	5.11127e-12	4.17058e-10	2.15758e-12	0.984421	4.61278e-43	9.91145e-25	0.0111168
Cell_3317	3.21083e-52	3.17086e-38	0.0196667	0.000606315	0.20153	0.723703	0.0381874	0.012843	4.00895e-52	0.000167625	0.00329545
Cell_3318	3.79657e-40	4.58232e-29	0.0193715	0.000505068	0.210822	0.717649	0.0379666	0.0107706	4.77225e-40	4.6259e-14	0.00291547
Cell_3319	8.46702e-69	2.15527e-59	0.0158466	0.000413378	0.936508	0.00345545	0.0307667	5.18865e-05	6.26443e-71	1.55392e-18	0.0129577
Cell_3320	3.72149e-56	6.51255e-48	9.56367e-20	0.000754007	2.38954e-16	3.65952e-25	1.85917e-19	1.66079e-09	4.83169e-63	6.61029e-25	0.999246
Cell_3321	9.67184e-114	3.6054e-96	0.00614938	0.000264635	0.0391148	0.918877	0.0119388	0.0227622	4.90364e-113	8.99198e-43	0.000892822
Cell_3322	1.10124e-27	3.51608e-19	0.00462027	0.000120609	0.0268586	0.944661	0.00906875	0.0141947	7.63964e-27	0.000104552	0.000371879
Cell_3323	1.98233e-47	2.35096e-36	2.50831e-05	0.00403709	0.0115308	1.36255e-08	4.91005e-05	1.26235e-06	3.65367e-52	7.78846e-21	0.984357
Cell_3324	8.99803e-47	1.64425e-38	1.20317e-13	0.00418068	5.40321e-11	1.3864e-16	2.33851e-13	2.77299e-06	3.51798e-51	7.96865e-15	0.995817
Cell_3325	2.55744e-43	1.08268e-41	0.000207945	0.00314817	0.000927195	0.101689	0.000404079	0.886179	4.24339e-42	4.9742e-17	0.0074454
Cell_3326	9.59822e-17	1.49645e-17	0.000670812	1.74839e-05	0.984271	1.1713e-08	0.00143388	1.75731e-10	5.68646e-23	2.85012e-10	0.0136069
Cell_3327	9.8308e-74	3.05231e-60	0.0170268	0.000443784	0.932081	0.00443559	0.0330604	6.65472e-05	8.68942e-76	3.82253e-25	0.0128855
Cell_3328	0.0282255	0.00126701	1.30016e-23	4.76618e-25	4.34295e-23	1.31751e-20	2.18264e-05	2.78014e-22	0.97047	1.55412e-05	8.44434e-25
Cell_3329	1.0458e-71	5.18517e-63	0.0293789	0.00076587	0.386956	0.512815	0.057039	0.00769519	6.19376e-72	6.90418e-18	0.00535042
Cell_3330	9.50011e-54	8.23041e-40	0.00132564	3.65507e-05	0.00516864	0.975276	0.00263919	0.0154788	2.37145e-52	2.98879e-28	7.55883e-05
Cell_3331	2.80088e-51	2.19033e-47	0.0342528	0.000893114	0.562179	0.32352	0.0665244	0.0048557	8.97601e-52	1.90101e-18	0.00777487
Cell_3332	6.02712e-12	2.13217e-12	3.65691e-07	9.60809e-09	9.66023e-06	8.67113e-07	0.999833	1.31141e-08	4.84902e-13	0.000155637	1.34622e-07
Cell_3333	1.01908e-59	2.21811e-32	0.0307373	0.00109437	0.809439	0.0818981	0.0598664	0.00167846	9.21301e-61	3.58439e-13	0.0152859
Cell_3334	2.0519e-78	4.22452e-73	0.00162757	4.27541e-05	0.0066282	0.973725	0.00316063	0.0147236	4.16518e-77	2.91205e-30	9.23506e-05
Cell_3335	1.45138e-79	1.22779e-71	0.000956178	2.49285e-05	0.00327099	0.979152	0.00185642	0.0146943	5.04286e-78	4.17744e-27	4.52318e-05
Cell_3336	1.71519e-52	4.31636e-44	2.66173e-24	0.0503368	3.24323e-23	5.73541e-23	5.18813e-24	0.624346	1.254e-52	9.68571e-26	0.325317
Cell_3337	0.954725	0.043051	9.4864e-46	2.47301e-47	2.41242e-43	4.2566e-48	0.00155414	6.38744e-50	0.000145353	0.000524363	3.33567e-45
Cell_3338	6.56957e-13	2.85676e-13	0.0182737	0.000503847	0.181545	0.725383	0.0365757	0.0115127	8.8483e-13	0.0235507	0.00265499
Cell_3339	5.09234e-37	1.61456e-35	0.00375207	9.90055e-05	0.975133	1.4476e-05	0.00735375	2.19876e-07	6.66621e-41	1.62991e-20	0.0136477
Cell_3340	6.22285e-37	1.37235e-33	0.00884483	0.000230537	0.960043	0.000419411	0.0171806	6.2926e-06	1.0012e-39	2.96997e-06	0.0132724
Cell_3341	9.68925e-21	2.07282e-21	0.00154508	4.04846e-05	0.00610343	0.974443	0.00301877	0.0146972	2.07338e-19	6.73208e-05	8.48241e-05
Cell_3342	0.954911	0.0430826	4.58492e-28	1.19754e-29	2.52162e-25	1.55347e-31	0.00146988	2.33561e-33	1.09778e-05	0.000525464	3.49338e-27
Cell_3343	6.95698e-16	3.02523e-16	0.0207862	0.000543041	0.208832	0.714569	0.0416046	0.0107459	8.1147e-16	2.49394e-05	0.00289375
Cell_3344	3.558e-25	0.133222	0.0218543	0.000586373	0.391626	0.206685	0.228522	0.00319217	1.14172e-25	0.0087381	0.00557334
Cell_3345	2.97854e-38	3.307e-23	0.0231959	0.000607343	0.267265	0.65016	0.0452336	0.00979901	2.83267e-38	2.67272e-05	0.00371169
Cell_3346	5.58711e-18	9.95752e-19	0.00161264	4.20358e-05	0.00664792	0.973802	0.00318645	0.0146114	1.14473e-16	6.02918e-06	9.19127e-05
Cell_3347	5.54667e-43	1.31387e-34	0.0221157	0.0175292	0.322388	0.31552	0.0429572	0.143956	2.68499e-43	5.37072e-07	0.135534
Cell_3348	1.08357e-19	1.78586e-13	0.000165379	0.00330682	0.000689748	0.0789872	0.000405791	0.90913	1.75596e-18	7.8877e-09	0.00731521
Cell_3349	1.74818e-43	8.90893e-45	0.0205364	0.000536775	0.911398	0.0147535	0.0399186	0.000221975	4.26129e-45	1.98918e-21	0.0126352
Cell_3350	2.18153e-38	9.99555e-40	0.0164502	0.000428943	0.160393	0.7769	0.0319489	0.011661	3.49574e-38	8.67526e-11	0.0022183
Cell_3351	3.01119e-08	0.000313086	6.03857e-27	1.81579e-28	4.50891e-25	6.61419e-28	0.999683	1.14485e-29	1.11909e-10	3.81672e-06	7.19135e-27
Cell_3352	4.26613e-41	2.77626e-36	0.00311589	0.001234	0.817794	1.03355e-05	0.00605945	2.35616e-06	4.80139e-45	2.43052e-14	0.171784
Cell_3353	8.34352e-59	1.29538e-38	0.0264502	0.000743918	0.867754	0.0400214	0.0514376	0.000647929	4.28347e-60	1.13406e-16	0.0129449
Cell_3354	0.820102	0.0373857	4.72262e-22	1.26301e-23	1.05975e-20	2.40963e-21	7.60057e-05	3.70948e-23	0.141977	0.000459613	1.50325e-22
Cell_3355	4.35138e-37	3.76982e-23	0.022794	0.0116577	0.411088	0.221927	0.155685	0.0653342	1.43747e-37	2.97195e-09	0.111515
Cell_3356	1.25644e-49	7.12835e-47	0.0346372	0.000903218	0.577339	0.30727	0.0672534	0.00461222	3.78183e-50	2.12371e-11	0.00798524
Cell_3357	1.88647e-87	1.85911e-84	2.2182e-22	0.0589167	6.22703e-21	4.17498e-22	4.30673e-22	0.0638309	1.20472e-88	2.49184e-44	0.877252
Cell_3358	0.929191	0.0512399	5.3377e-15	1.39469e-16	2.69724e-13	2.68809e-15	0.00303783	4.04301e-17	0.0158773	0.000653591	3.73808e-15
Cell_3359	2.21181e-50	3.95982e-40	0.0234163	0.000610816	0.897053	0.0197832	0.0454657	0.000297048	6.34028e-52	0.000962988	0.0124113
Cell_3360	2.94879e-07	0.0868182	0.0162133	0.000429649	0.698482	0.0128122	0.169537	0.000195437	7.9064e-09	0.00569443	0.00981759
Cell_3361	9.51645e-26	1.19599e-25	4.54456e-18	0.0137357	3.21299e-17	5.37278e-16	1.04645e-17	0.934756	3.81738e-25	4.46151e-20	0.0515081
Cell_3362	5.64991e-49	2.03034e-49	0.0296352	0.000772329	0.847964	0.0515949	0.0575379	0.000773998	3.33752e-50	5.37252e-09	0.0117214
Cell_3363	3.49935e-47	3.16423e-40	0.0336523	0.000879338	0.533545	0.353861	0.0653457	0.00532248	1.2485e-47	1.51999e-07	0.00739468
Cell_3364	0.387719	0.0174449	2.09777e-31	7.98906e-33	2.03481e-30	9.47691e-30	0.000317525	2.07752e-31	0.594306	0.000212623	4.11025e-32
Cell_3365	2.20414e-29	1.28723e-26	0.0313505	0.00081711	0.82221	0.0721675	0.0609977	0.00108272	1.72155e-30	8.44871e-06	0.0113665
Cell_3366	2.47359e-56	8.71039e-40	0.0256657	0.00066895	0.314352	0.596184	0.0498391	0.00894458	1.94957e-56	5.60199e-08	0.00434573
Cell_3367	0.81253	0.117552	5.38784e-11	1.45625e-12	1.6831e-09	8.63683e-11	0.0240988	1.34374e-12	0.0441939	0.00162524	2.4129e-11
Cell_3368	1.22272e-51	8.8616e-52	0.0149811	0.000396997	0.939146	0.0031306	0.029097	4.77541e-05	8.66951e-54	2.32058e-23	0.0132003
Cell_3369	1.28785e-16	7.24717e-17	7.60885e-14	1.98441e-15	6.72675e-13	4.37458e-12	1	6.56731e-14	2.51227e-16	9.09875e-19	9.30516e-15
Cell_3370	2.36331e-30	9.24887e-14	1.05688e-19	2.75522e-21	8.92131e-19	7.77111e-18	1	1.16614e-19	5.89604e-30	7.99555e-13	1.23357e-20
Cell_3371	5.79627e-40	9.5655e-37	0.00258747	0.000101013	0.9721	3.35532e-06	0.00507872	7.54009e-08	2.5503e-44	2.84433e-22	0.0201289
Cell_3372	7.58342e-73	2.47149e-58	0.0147709	0.000384944	0.132404	0.809784	0.0286777	0.0121479	1.41062e-72	2.74272e-14	0.00183021
Cell_3373	2.76616e-06	0.942371	2.70044e-36	7.11777e-38	3.41443e-35	5.51852e-35	0.0461463	8.37282e-37	1.918e-06	0.0114784	4.77347e-37
Cell_3374	1.64377e-27	2.06831e-28	0.0252208	0.000663995	0.315946	0.595675	0.0490539	0.00902725	1.31728e-27	7.76145e-07	0.00441191
Cell_3375	2.52769e-32	1.56008e-27	0.0246537	0.000642866	0.890117	0.023602	0.0483192	0.000354265	8.2106e-34	1.57492e-12	0.012311
Cell_3376	2.45534e-34	1.74267e-35	1.3497e-05	3.51765e-07	0.00325118	5.17602e-08	0.99669	7.76517e-10	3.19487e-38	4.91574e-18	4.49431e-05
Cell_3377	1.09589e-28	6.22346e-26	2.39961e-05	0.0594842	0.000655093	5.49468e-05	4.68836e-05	0.0784047	8.51438e-30	2.02124e-09	0.86133
Cell_3378	3.85579e-45	1.92386e-43	0.0191997	0.000500717	0.919176	0.00739347	0.037277	0.000110991	5.03791e-47	0.00362756	0.0127146
Cell_3379	2.56368e-11	2.1649e-12	0.034587	0.000985757	0.624418	0.253774	0.0711753	0.00416335	6.38235e-12	0.00145814	0.00943927
Cell_3380	1.64688e-63	7.39011e-65	0.000800622	2.08646e-05	0.00254246	0.98034	0.00155442	0.0147061	6.84217e-62	3.26343e-22	3.51434e-05
Cell_3381	2.79448e-61	1.55015e-61	0.0315744	0.000892371	0.801255	0.0914114	0.0613689	0.00148714	2.74504e-62	7.51262e-38	0.0120112
Cell_3382	7.42726e-10	7.74494e-09	0.0217203	0.000569121	0.244751	0.650148	0.0478748	0.00980596	7.54323e-10	0.0217294	0.0034015
Cell_3383	4.62184e-52	2.07292e-53	0.0202946	0.000528941	0.914943	0.00891425	0.0394014	0.000133737	6.88816e-54	0.00313582	0.0126482
Cell_3384	2.81192e-45	8.12404e-46	0.01588	0.000413961	0.153981	0.784983	0.0308341	0.011779	4.71626e-45	1.71141e-11	0.00212904
Cell_3385	6.64831e-34	2.891e-34	0.00891045	0.00461335	0.759362	0.000914561	0.017386	0.000272564	2.3153e-36	9.09936e-06	0.208532
Cell_3386	8.83431e-52	2.11292e-46	1.05021e-06	0.00665666	0.000295377	3.01717e-09	2.03946e-06	1.10083e-05	8.6115e-56	9.68787e-16	0.993034
Cell_3387	2.77027e-63	6.01472e-53	0.0152338	0.000397009	0.134883	0.805954	0.0295775	0.0120904	4.97288e-63	1.59053e-14	0.00186448
Cell_3388	3.38327e-55	7.79513e-50	0.00226843	5.92716e-05	0.0102902	0.968254	0.00442292	0.014563	4.89987e-54	1.1352e-20	0.000142611
Cell_3389	3.01372e-34	6.18338e-35	0.00096949	2.57199e-05	0.00325411	0.953782	0.0273579	0.0145651	1.00599e-32	2.90422e-18	4.57893e-05
Cell_3390	1.26958e-46	3.85849e-32	6.30398e-05	1.64312e-06	0.986107	1.52413e-12	0.000195691	2.28673e-14	1.04148e-55	1.56461e-29	0.0136328
Cell_3391	9.89814e-24	1.432e-24	3.44656e-06	0.00152747	1.16702e-05	0.00388783	6.72102e-06	0.991818	3.78841e-22	1.15735e-06	0.00274329
Cell_3392	1.222e-41	2.69492e-38	0.00698162	0.00112195	0.901241	0.000236289	0.0135791	2.18575e-05	1.40327e-44	1.01128e-16	0.0768185
Cell_3393	1.20302e-64	7.72908e-46	0.00577763	0.00015061	0.969394	5.4834e-05	0.0112185	8.22802e-07	3.87397e-68	6.50715e-12	0.0134033
Cell_3394	0.161735	0.0778298	1.88753e-17	4.92121e-19	1.2071e-16	2.60847e-15	0.00109274	3.91475e-17	0.75837	0.000971942	1.66928e-18
Cell_3395	2.16566e-27	1.05532e-28	0.0187958	0.000489941	0.920792	0.0102818	0.0367551	0.000154273	4.01957e-29	1.11126e-12	0.0127307
Cell_3396	4.80491e-13	1.51514e-10	8.99854e-13	2.44728e-14	6.61681e-12	1.08268e-10	1	1.69492e-12	1.96153e-12	1.1775e-11	9.54482e-14
Cell_3397	4.06313e-47	3.18275e-39	0.00860902	0.00022511	0.960738	0.000246262	0.016853	3.70661e-06	3.94355e-50	3.17053e-17	0.0133246
Cell_3398	8.35579e-39	9.91993e-34	0.0244554	0.000637507	0.885032	0.0256036	0.0516507	0.000384193	2.96822e-40	5.76952e-16	0.012237
Cell_3399	4.65176e-46	5.63478e-42	0.0122528	0.000319825	0.108103	0.838226	0.027007	0.0125944	1.07975e-45	1.58091e-35	0.00149665
Cell_3400	4.94383e-32	2.248e-25	0.0273813	0.000721711	0.865798	0.0388921	0.0545131	0.000590079	2.38262e-33	8.16337e-14	0.0121041
Cell_3401	7.39645e-86	6.96637e-76	1.86021e-20	0.00191081	6.29784e-20	1.6822e-17	3.61315e-20	0.994658	2.26946e-84	5.33275e-48	0.00343127
Cell_3402	1.15027e-06	7.34029e-08	0.0027379	9.39218e-05	0.013079	0.957218	0.00738027	0.0189016	1.3645e-05	0.000336004	0.000237973
Cell_3403	2.84597e-84	2.83437e-71	0.0219753	0.000577292	0.233335	0.687791	0.0426694	0.0104006	3.02228e-84	5.97087e-37	0.00325124
Cell_3404	3.47816e-38	1.09678e-35	0.0154543	0.00549121	0.792604	0.00579002	0.0301001	0.00118423	4.42143e-40	1.77236e-16	0.149376
Cell_3405	0.454266	0.0203739	6.03322e-30	1.57478e-31	6.32756e-29	2.05471e-28	0.000187334	3.08718e-30	0.524923	0.000249607	8.7602e-31
Cell_3406	2.05527e-77	2.6742e-59	0.0325601	0.000848782	0.489172	0.401377	0.0632548	0.00602286	8.59645e-78	7.70781e-10	0.00676362
Cell_3407	2.04961e-38	4.15596e-35	0.0316378	0.000901703	0.469476	0.422446	0.0615103	0.00693055	9.28579e-39	1.89118e-12	0.00709703
Cell_3408	1.31021e-50	8.32361e-46	0.0319816	0.00155705	0.614912	0.265854	0.0623661	0.00745051	3.69544e-51	6.72715e-28	0.015879
Cell_3409	3.27079e-10	4.12219e-08	0.0293595	0.000768258	0.53168	0.346267	0.0791412	0.00521567	1.30888e-10	0.000188694	0.00737931
Cell_3410	1.33033e-16	1.09373e-14	0.0227258	0.000596738	0.890621	0.0240726	0.0452444	0.000363854	4.78131e-18	0.00397176	0.0124041
Cell_3411	2.07534e-50	8.74127e-44	2.21414e-05	5.80397e-07	0.986222	7.33516e-14	4.31109e-05	1.1068e-15	2.3328e-60	3.67153e-24	0.013712
Cell_3412	1.75783e-72	4.60308e-58	2.11636e-05	0.0656904	0.00046282	9.61162e-05	4.1097e-05	0.171731	2.70874e-73	1.76632e-26	0.761958
Cell_3413	0.438517	0.0196678	4.39111e-28	1.14702e-29	4.86651e-27	1.59818e-26	4.59475e-05	2.40305e-28	0.541529	0.000240034	6.7425e-29
Cell_3414	2.71428e-23	2.39739e-21	0.0012631	3.36041e-05	0.00448889	0.976649	0.00246784	0.0149566	7.12094e-22	7.7862e-05	6.33431e-05
Cell_3415	3.52401e-24	2.67237e-23	0.00655576	0.000171421	0.046258	0.918835	0.0137087	0.0138299	1.67585e-23	3.15348e-15	0.000641556
Cell_3416	1.66677e-61	2.47e-56	9.86818e-05	0.0606702	0.00260717	0.000243011	0.000191619	0.0860012	1.39267e-62	1.18651e-23	0.850188
Cell_3417	4.00408e-44	1.21458e-20	0.00530296	0.000153623	0.0324313	0.934934	0.011089	0.0155904	2.39524e-43	1.43324e-12	0.000498321
Cell_3418	3.07773e-27	5.38181e-23	0.00516766	0.0126392	0.422468	0.00057351	0.0102882	0.000807429	1.15894e-29	1.95435e-11	0.548056
Cell_3419	5.46205e-28	9.00219e-22	0.0324371	0.000859534	0.771322	0.119178	0.0632886	0.00181784	6.80916e-29	0.000255767	0.0108409
Cell_3420	0.867407	0.039008	2.57032e-25	6.75225e-27	6.4024e-24	8.07362e-25	0.000662175	1.22087e-26	0.0924458	0.000476561	8.92095e-26
Cell_3421	1.07319e-55	2.28955e-54	3.81417e-20	0.0167886	2.98039e-19	3.60591e-18	7.59357e-20	0.91363	3.44251e-55	8.31424e-43	0.0695818
Cell_3422	2.87649e-69	1.73212e-70	0.0302035	0.000789187	0.819691	0.0721879	0.064683	0.00108574	2.33267e-70	9.87279e-44	0.01136
Cell_3423	8.22224e-57	3.57542e-57	0.0316289	0.000824717	0.771909	0.121705	0.0614298	0.00182671	1.07349e-57	1.71112e-28	0.0106756
