cell	Node 0	Node 1	Node 2
Cell_3357	1.01699e-87	1	9.61417e-22
Cell_3358	0.99732	8.27529e-14	0.00268005
Cell_3359	3.60419e-50	0.646451	0.353549
Cell_3360	4.96616e-07	0.454382	0.545617
Cell_3361	3.33052e-25	1	1.34372e-16
Cell_3362	8.47881e-49	0.646442	0.353558
Cell_3363	5.06386e-47	0.646467	0.353533
Cell_3364	0.999339	8.04667e-30	0.000661213
Cell_3365	3.24565e-29	0.646299	0.353701
Cell_3366	4.49757e-56	0.646432	0.353568
Cell_3367	0.9744	9.72954e-10	0.0256
Cell_3368	3.49288e-51	0.646632	0.353368
Cell_3369	1.70478e-16	1.34692e-12	1
Cell_3370	2.11607e-30	1.27093e-18	1
Cell_3371	9.58916e-39	0.651966	0.348034
Cell_3372	2.31441e-72	0.646443	0.353557
Cell_3373	6.46108e-05	1.05174e-33	0.999935
Cell_3374	2.63887e-27	0.646453	0.353547
Cell_3375	4.68362e-32	0.645811	0.354189
Cell_3376	2.08375e-34	0.000162729	0.999837
Cell_3377	5.70295e-29	0.999897	0.000102896
Cell_3378	8.74292e-45	0.646451	0.353549
Cell_3379	3.24721e-11	0.643622	0.356378
Cell_3380	9.17353e-62	0.646442	0.353558
Cell_3381	3.83342e-61	0.647446	0.352554
Cell_3382	1.2659e-09	0.637509	0.362491
Cell_3383	9.79999e-52	0.646445	0.353555
Cell_3384	7.4973e-45	0.646439	0.353561
Cell_3385	1.84883e-33	0.786288	0.213712
Cell_3386	3.93261e-51	0.99996	4.01765e-05
Cell_3387	8.15438e-63	0.646441	0.353559
Cell_3388	6.89317e-54	0.646189	0.353811
Cell_3389	6.12716e-33	0.268067	0.731933
Cell_3390	7.96754e-44	0.608399	0.391601
Cell_3391	1.82853e-22	0.999426	0.000574472
Cell_3392	6.33376e-41	0.702007	0.297993
Cell_3393	9.61669e-64	0.646439	0.353561
Cell_3394	0.993826	1.89257e-15	0.00617394
Cell_3395	4.79165e-27	0.645959	0.354041
Cell_3396	4.54895e-13	1.14351e-11	1
Cell_3397	2.16118e-46	0.645927	0.354073
Cell_3398	1.48778e-38	0.640571	0.359429
Cell_3399	1.63645e-45	0.637459	0.362541
Cell_3400	7.91005e-32	0.644876	0.355124
Cell_3401	1.31047e-84	1	2.47953e-18
Cell_3402	1.78751e-05	0.625356	0.374626
Cell_3403	5.25719e-84	0.646539	0.353461
Cell_3404	7.04959e-38	0.757186	0.242814
Cell_3405	0.999646	2.0422e-28	0.000354002
Cell_3406	2.76237e-77	0.646404	0.353596
Cell_3407	2.90095e-38	0.647543	0.352457
Cell_3408	1.73658e-50	0.656917	0.343083
Cell_3409	3.97279e-10	0.621301	0.378699
Cell_3410	2.5713e-16	0.644828	0.355172
Cell_3411	4.07655e-47	0.646324	0.353676
Cell_3412	9.06505e-73	0.999918	8.20322e-05
Cell_3413	0.9999	1.71083e-26	9.97468e-05
Cell_3414	8.5548e-22	0.646282	0.353718
Cell_3415	2.36296e-23	0.641326	0.358674
Cell_3416	9.18016e-62	0.999586	0.00041377
Cell_3417	3.41015e-43	0.642714	0.357286
Cell_3418	5.58698e-27	0.918338	0.0816617
Cell_3419	6.24633e-28	0.646323	0.353677
Cell_3420	0.999285	4.98197e-24	0.000715273
Cell_3421	1.89787e-55	1	5.93652e-19
Cell_3422	3.92118e-69	0.639595	0.360405
Cell_3423	1.09641e-56	0.646425	0.353575
Cell_3424	3.25904e-24	1.47373e-08	1
Cell_3425	8.87638e-59	0.646715	0.353285
Cell_3426	4.95636e-28	0.646188	0.353812
Cell_3427	1.29154e-49	0.646433	0.353567
Cell_3428	6.28324e-28	0.647924	0.352076
Cell_3429	1.96811e-36	0.646335	0.353665
Cell_3430	1.39777e-41	0.670136	0.329864
Cell_3431	1.43255e-95	0.76655	0.23345
Cell_3432	3.12491e-63	0.646422	0.353578
Cell_3433	4.11981e-13	0.64342	0.35658
Cell_3434	1.71648e-31	0.646226	0.353774
Cell_3435	6.20037e-20	0.642451	0.357549
Cell_3436	4.6471e-41	0.646889	0.353111
Cell_3437	6.40366e-35	0.646474	0.353526
Cell_3438	9.40598e-36	0.646068	0.353932
Cell_3439	9.65805e-20	1.03625e-44	1
Cell_3440	1.51156e-98	1	5.54727e-23
Cell_3441	1.61547e-21	0.651807	0.348193
Cell_3442	1.1357e-92	0.64686	0.35314
Cell_3443	3.87835e-28	0.645996	0.354004
Cell_3444	1.00992e-35	0.644046	0.355954
Cell_3445	1.1056e-41	0.64635	0.35365
Cell_3446	3.45388e-67	0.646436	0.353564
Cell_3447	9.78137e-94	0.999999	1.45229e-06
Cell_3448	7.43035e-78	1	3.19038e-13
Cell_3449	1.70063e-26	0.646269	0.353731
Cell_3450	1.33765e-65	0.646445	0.353555
Cell_3451	1.59618e-44	0.646395	0.353605
Cell_3452	3.4633e-76	1	6.97305e-17
Cell_3453	3.78967e-41	0.646404	0.353596
Cell_3454	7.84344e-72	0.984323	0.0156769
Cell_3455	5.74958e-43	0.645592	0.354408
Cell_3456	1.97766e-38	0.646327	0.353673
Cell_3457	8.6756e-46	0.646351	0.353649
Cell_3458	1.03394e-28	7.16115e-09	1
Cell_3459	1.53372e-48	0.646255	0.353745
Cell_3460	9.74242e-63	0.646444	0.353556
Cell_3461	1.26115e-56	1	2.6337e-10
Cell_3462	5.55999e-52	0.647855	0.352145
Cell_3463	7.47138e-09	2.47452e-24	1
Cell_3464	1.41982e-84	1	3.69285e-16
Cell_3465	3.35445e-28	0.64846	0.35154
Cell_3466	1.023e-42	0.646398	0.353602
Cell_3467	2.14083e-39	0.647568	0.352432
Cell_3468	3.53043e-62	0.646429	0.353571
Cell_3469	3.73537e-82	0.646435	0.353565
Cell_3470	5.40924e-50	0.999993	7.42991e-06
Cell_3471	7.26779e-56	1	2.83074e-14
Cell_3472	6.02332e-66	0.997563	0.00243717
Cell_3473	1.07023e-61	0.646458	0.353542
Cell_3474	0.998566	6.95045e-18	0.00143406
Cell_3475	2.70342e-15	1.87946e-45	1
Cell_3476	9.79758e-55	0.784836	0.215164
Cell_3477	1.15154e-102	0.646444	0.353556
Cell_3478	9.67693e-24	0.785254	0.214746
Cell_3479	2.98841e-31	0.646333	0.353667
Cell_3480	2.73575e-28	0.646274	0.353726
Cell_3481	3.31985e-22	0.633198	0.366802
Cell_3482	1.45695e-34	0.64503	0.35497
Cell_3483	2.41504e-83	0.64642	0.35358
Cell_3484	1.70171e-68	0.646413	0.353587
Cell_3485	2.24048e-94	0.646433	0.353567
Cell_3486	0.999497	2.11822e-25	0.000503142
Cell_3487	5.22134e-34	0.646299	0.353701
Cell_3488	1.6694e-78	0.64644	0.35356
Cell_3489	1.40089e-47	0.999623	0.000377182
Cell_3490	8.22091e-23	0.64391	0.35609
Cell_3491	8.85447e-16	0.645776	0.354224
Cell_3492	1.20983e-63	0.000191149	0.999809
Cell_3493	1.46382e-30	2.45242e-26	1
Cell_3494	2.79347e-46	1	5.84053e-13
Cell_3495	1.16278e-33	0.646085	0.353915
Cell_3496	3.2565e-18	0.637586	0.362414
Cell_3497	2.34204e-54	0.645757	0.354243
Cell_3498	3.96848e-41	5.43712e-05	0.999946
Cell_3499	2.18023e-61	0.999987	1.34691e-05
Cell_3500	1.38369e-78	1	6.87383e-18
Cell_3501	8.11329e-84	1	2.19073e-07
Cell_3502	2.74073e-44	0.646548	0.353452
Cell_3503	3.54789e-70	0.646449	0.353551
Cell_3504	7.69264e-37	0.664745	0.335255
Cell_3505	4.61805e-34	0.0130809	0.986919
Cell_3506	9.55024e-65	0.64651	0.35349
Cell_3507	6.51944e-77	0.523326	0.476674
Cell_3508	1.39084e-77	0.64645	0.35355
Cell_3509	4.78585e-23	0.652707	0.347293
Cell_3510	1.13996e-94	1	2.10717e-18
Cell_3511	1.7831e-58	0.646595	0.353405
Cell_3512	5.17175e-39	0.646297	0.353703
Cell_3513	4.52544e-59	1	4.12448e-15
Cell_3514	5.073e-32	0.648313	0.351687
Cell_3515	3.22514e-31	1.23422e-12	1
Cell_3516	2.52266e-49	2.66303e-19	1
Cell_3517	1.17519e-56	1	2.43956e-11
Cell_3518	1.35553e-41	0.998892	0.00110843
Cell_3519	1.06868e-37	0.995636	0.00436436
Cell_3520	2.56229e-54	1.39611e-36	1
Cell_3521	8.13261e-47	0.646495	0.353505
Cell_3522	7.50664e-35	0.646373	0.353627
Cell_3523	0.000587913	6.58278e-49	0.999412
Cell_3524	1.01369e-14	0.639712	0.360288
Cell_3525	2.20135e-42	0.646443	0.353557
Cell_3526	2.09095e-46	0.646392	0.353608
Cell_3527	0.999739	9.85349e-20	0.0002612
Cell_3528	6.72442e-110	0.912488	0.0875122
Cell_3529	1.17845e-21	0.646503	0.353497
Cell_3530	1.45882e-82	1	3.51835e-13
Cell_3531	0.999665	1.44167e-33	0.000335099
Cell_3532	1.32819e-63	1	4.13407e-25
Cell_3533	2.00692e-49	0.647768	0.352232
Cell_3534	5.9012e-68	0.999391	0.000608765
Cell_3535	0.995169	2.40581e-35	0.00483051
Cell_3536	1.86812e-52	0.646316	0.353684
Cell_3537	1.05658e-64	1	7.57801e-17
Cell_3538	1.99354e-73	1	8.76679e-11
Cell_3539	1.32231e-27	0.64013	0.35987
Cell_3540	1.32232e-118	1	4.80449e-08
Cell_3541	1.47323e-65	0.646383	0.353617
Cell_3542	2.3047e-23	0.000140244	0.99986
Cell_3543	6.23246e-62	1	1.3306e-10
Cell_3544	1.70695e-57	0.997496	0.00250428
Cell_3545	1.33124e-46	1	3.41661e-18
Cell_3546	7.82326e-22	0.644474	0.355526
Cell_3547	1.35772e-37	1	1.06032e-11
Cell_3548	0.997872	8.95411e-25	0.00212768
Cell_3549	2.36728e-78	0.646441	0.353559
Cell_3550	5.52086e-57	0.646415	0.353585
Cell_3551	9.29821e-46	2.68205e-21	1
Cell_3552	1.13156e-65	0.647448	0.352552
Cell_3553	8.84649e-71	1	8.74454e-13
Cell_3554	0.999974	2.05427e-34	2.58373e-05
Cell_3555	8.89609e-43	0.646435	0.353565
Cell_3556	7.81585e-66	0.646651	0.353349
Cell_3557	5.23509e-40	0.647492	0.352508
Cell_3558	6.24053e-42	0.644743	0.355257
Cell_3559	1.24134e-40	1	4.81362e-14
Cell_3560	3.52559e-64	0.646529	0.353471
Cell_3561	1.23404e-68	0.646442	0.353558
Cell_3562	3.79007e-69	0.646446	0.353554
Cell_3563	3.10784e-34	0.639722	0.360278
Cell_3564	1.99054e-45	0.646388	0.353612
Cell_3565	8.41947e-60	0.646419	0.353581
Cell_3566	4.9227e-62	3.86822e-12	1
Cell_3567	1.9511e-53	0.647964	0.352036
Cell_3568	5.6674e-101	0.646447	0.353553
Cell_3569	0.997088	6.29843e-08	0.00291159
Cell_3570	5.65213e-39	0.64846	0.35154
Cell_3571	2.85307e-38	0.646397	0.353603
Cell_3572	5.02388e-43	0.646367	0.353633
Cell_3573	1.42081e-34	0.494439	0.505561
Cell_3574	6.76912e-37	0.652757	0.347243
Cell_3575	3.65335e-34	0.645074	0.354926
Cell_3576	2.00596e-67	0.646767	0.353233
Cell_3577	3.05659e-31	0.646461	0.353539
Cell_3578	3.23615e-34	0.646102	0.353898
Cell_3579	1.03288e-26	0.646475	0.353525
Cell_3580	5.59004e-38	0.646435	0.353565
Cell_3581	5.79234e-15	3.00017e-23	1
Cell_3582	5.3098e-46	0.646463	0.353537
Cell_3583	1.09716e-28	0.646256	0.353744
Cell_3584	2.5808e-40	0.646418	0.353582
Cell_3585	1.12523e-90	0.646466	0.353534
Cell_3586	7.61246e-17	1.72244e-08	1
Cell_3587	4.10262e-38	0.64665	0.35335
Cell_3588	9.17113e-76	0.646444	0.353556
Cell_3589	1.95359e-82	0.645511	0.354489
Cell_3590	1.6786e-61	0.646422	0.353578
Cell_3591	2.72004e-31	0.896311	0.103689
Cell_3592	1.01385e-42	0.000496032	0.999504
Cell_3593	1.46623e-78	1	2.53198e-22
Cell_3594	2.26116e-27	0.646138	0.353862
Cell_3595	5.02682e-45	0.645261	0.354739
Cell_3596	1.79543e-64	0.64639	0.35361
Cell_3597	0.997177	5.69481e-23	0.0028232
Cell_3598	5.94738e-40	0.645827	0.354173
Cell_3599	1.04217e-39	0.645964	0.354036
Cell_3600	1.68744e-38	0.00873961	0.99126
Cell_3601	5.12301e-65	0.643329	0.356671
Cell_3602	0.992849	1.38435e-36	0.00715095
Cell_3603	7.08185e-57	1	2.64188e-14
Cell_3604	3.28657e-62	0.646395	0.353605
Cell_3605	3.04482e-27	0.645889	0.354111
Cell_3606	1.16754e-39	0.786439	0.213561
Cell_3607	1.09072e-61	0.646448	0.353552
Cell_3608	3.66013e-29	0.0161858	0.983814
Cell_3609	1.15354e-62	0.647959	0.352041
Cell_3610	3.74093e-24	0.645254	0.354746
Cell_3611	0.995817	4.39993e-24	0.00418315
Cell_3612	5.5353e-57	0.646528	0.353472
Cell_3613	1.25268e-77	0.646435	0.353565
Cell_3614	1.22909e-13	0.969452	0.0305484
Cell_3615	6.81056e-45	0.645712	0.354288
Cell_3616	1.22276e-57	0.646478	0.353522
Cell_3617	1.78881e-33	0.645297	0.354703
Cell_3618	2.47861e-39	0.643955	0.356045
Cell_3619	1.48939e-42	1	3.20185e-10
Cell_3620	2.0965e-88	0.646445	0.353555
Cell_3621	7.10101e-48	0.648678	0.351322
Cell_3622	1.95227e-42	0.646342	0.353658
Cell_3623	4.72076e-19	0.00288091	0.997119
Cell_3624	7.40965e-59	0.786521	0.213479
Cell_3625	6.86487e-67	0.646444	0.353556
Cell_3626	1.17337e-52	0.646601	0.353399
Cell_3627	2.81104e-40	0.646365	0.353635
Cell_3628	4.84709e-42	0.641809	0.358191
Cell_3629	5.46081e-55	0.898216	0.101784
Cell_3630	0.994346	1.69691e-25	0.00565402
Cell_3631	5.3526e-94	0.646444	0.353556
Cell_3632	0.99961	9.05619e-29	0.000389718
Cell_3633	6.42433e-35	0.846336	0.153664
Cell_3634	4.12642e-58	0.000436771	0.999563
Cell_3635	0.999516	1.83088e-40	0.000484098
Cell_3636	1.81288e-66	0.646478	0.353522
Cell_3637	2.9654e-17	0.639756	0.360244
Cell_3638	0.000516546	3.76728e-16	0.999483
Cell_3639	6.74478e-41	0.646466	0.353534
Cell_3640	3.0967e-46	0.646712	0.353288
Cell_3641	3.48113e-64	0.646446	0.353554
Cell_3642	2.12545e-39	0.645433	0.354567
Cell_3643	5.07924e-48	1	8.88282e-11
Cell_3644	1.47067e-34	0.646388	0.353612
Cell_3645	6.74007e-59	0.646436	0.353564
Cell_3646	0.999383	3.89762e-33	0.000617473
Cell_3647	4.35475e-35	0.646539	0.353461
Cell_3648	4.87865e-42	0.64635	0.35365
Cell_3649	1.06205e-18	1.1111e-16	1
Cell_3650	2.908e-08	0.635151	0.364849
Cell_3651	4.45905e-63	0.64643	0.35357
Cell_3652	9.61669e-28	1.12445e-42	1
Cell_3653	0.998776	6.54826e-39	0.00122407
Cell_3654	3.46614e-39	0.645917	0.354083
Cell_3655	9.29719e-55	0.646323	0.353677
Cell_3656	3.92415e-103	0.646443	0.353557
Cell_3657	1.13908e-55	0.205921	0.794079
Cell_3658	8.93288e-23	0.547015	0.452985
Cell_3659	1.20256e-29	1	5.38063e-11
Cell_3660	0.998569	1.99125e-22	0.00143127
Cell_3661	3.61137e-25	8.72251e-28	1
Cell_3662	8.94563e-18	0.646001	0.353999
Cell_3663	1.7701e-32	0.646324	0.353676
Cell_3664	5.78718e-21	0.648407	0.351593
Cell_3665	5.76298e-61	0.646488	0.353512
Cell_3666	4.35111e-54	0.647817	0.352183
Cell_3667	6.62087e-37	0.64644	0.35356
Cell_3668	5.27218e-31	0.646346	0.353654
Cell_3669	3.90725e-76	1	1.45378e-09
Cell_3670	6.398e-44	0.645259	0.354741
Cell_3671	6.9887e-21	0.646374	0.353626
Cell_3672	5.31701e-77	0.64646	0.35354
Cell_3673	3.51949e-41	0.646393	0.353607
Cell_3674	2.20792e-43	0.629618	0.370382
Cell_3675	1.39904e-97	0.646444	0.353556
Cell_3676	1.10942e-40	0.646417	0.353583
Cell_3677	1.0503e-114	1	3.31088e-17
Cell_3678	1.79666e-35	0.645662	0.354338
Cell_3679	9.54922e-41	0.132931	0.867069
Cell_3680	1.6299e-29	0.645026	0.354974
Cell_3681	1.77996e-44	0.999998	1.96629e-06
Cell_3682	2.53736e-27	0.644628	0.355372
Cell_3683	2.6609e-17	7.25926e-06	0.999993
Cell_3684	8.88226e-48	0.646469	0.353531
Cell_3685	4.36239e-53	1	7.31945e-10
Cell_3686	5.34692e-68	1	9.03405e-13
Cell_3687	3.73424e-59	0.646414	0.353586
Cell_3688	3.08407e-43	0.64645	0.35355
Cell_3689	2.74169e-71	0.646439	0.353561
Cell_3690	8.53545e-72	1	5.00002e-08
Cell_3691	6.43289e-50	0.646449	0.353551
Cell_3692	1.02404e-65	0.646444	0.353556
Cell_3693	4.27858e-12	4.03605e-31	1
Cell_3694	7.89692e-89	0.646444	0.353556
Cell_3695	5.60927e-90	0.646446	0.353554
Cell_3696	7.19071e-29	3.79342e-08	1
Cell_3697	1.75957e-33	0.64637	0.35363
Cell_3698	0.0906707	2.22939e-26	0.909329
Cell_3699	1.33151e-56	0.646436	0.353564
Cell_3700	1.29074e-94	0.646451	0.353549
Cell_3701	1.22981e-21	1	4.21139e-24
Cell_3702	0.091767	3.07675e-17	0.908233
Cell_3703	1.99866e-22	0.644731	0.355269
Cell_3704	9.84599e-65	0.646455	0.353545
Cell_3705	4.01638e-59	0.786393	0.213607
Cell_3706	4.29485e-100	1	3.82047e-37
Cell_3707	1.13117e-32	0.634164	0.365836
Cell_3708	7.00378e-50	0.646115	0.353885
Cell_3709	1.07127e-37	0.657187	0.342813
Cell_3710	2.12288e-66	0.64637	0.35363
Cell_3711	7.96593e-79	0.646446	0.353554
Cell_3712	4.51484e-15	0.642504	0.357496
Cell_3713	2.94534e-05	5.12542e-26	0.999971
Cell_3714	3.1243e-70	3.68057e-15	1
Cell_3715	1.29315e-65	0.646443	0.353557
Cell_3716	0.0196644	1.58315e-37	0.980336
Cell_3717	1.09341e-46	0.651875	0.348125
Cell_3718	1.40812e-35	0.646377	0.353623
Cell_3719	5.74207e-60	0.646432	0.353568
Cell_3720	1.2553e-35	1	1.36021e-07
Cell_3721	1.29056e-69	0.999146	0.000853977
Cell_3722	5.60502e-120	0.646458	0.353542
Cell_3723	1.74208e-86	0.646435	0.353565
Cell_3724	8.6617e-29	0.646	0.354
Cell_3725	1.01268e-67	0.999999	8.71596e-07
Cell_3726	0.999148	9.24604e-29	0.000851973
Cell_3727	1.49625e-26	0.646602	0.353398
Cell_3728	1.13303e-27	0.646292	0.353708
Cell_3729	7.19501e-16	0.994531	0.00546894
Cell_3730	5.24094e-51	0.646434	0.353566
Cell_3731	6.83936e-31	0.644475	0.355525
Cell_3732	3.31184e-77	0.999998	1.52513e-06
Cell_3733	7.0007e-33	8.23235e-40	1
Cell_3734	9.66667e-40	0.999997	2.61787e-06
Cell_3735	2.30254e-43	0.646422	0.353578
Cell_3736	3.12572e-70	0.646414	0.353586
Cell_3737	9.42433e-16	0.639736	0.360264
Cell_3738	1.0054e-49	0.646382	0.353618
Cell_3739	5.30331e-101	0.646567	0.353433
Cell_3740	1.4932e-51	1	1.05962e-25
Cell_3741	1.16247e-39	0.65134	0.34866
Cell_3742	9.50277e-54	0.646957	0.353043
Cell_3743	1.63786e-33	3.78214e-37	1
Cell_3744	1.79066e-38	0.646584	0.353416
Cell_3745	9.31423e-57	0.0130849	0.986915
Cell_3746	2.27581e-71	0.646433	0.353567
Cell_3747	0.998055	5.71234e-36	0.00194548
Cell_3748	7.06587e-44	0.646289	0.353711
Cell_3749	2.19722e-47	0.646459	0.353541
Cell_3750	1.87636e-40	0.646358	0.353642
Cell_3751	2.0049e-64	0.646445	0.353555
Cell_3752	1.33534e-69	0.646443	0.353557
Cell_3753	2.22412e-89	0.645621	0.354379
Cell_3754	3.61083e-63	0.786521	0.213479
Cell_3755	9.53446e-83	0.656424	0.343576
Cell_3756	8.89489e-52	0.66046	0.33954
Cell_3757	5.61342e-68	0.646434	0.353566
Cell_3758	2.49774e-53	0.646299	0.353701
Cell_3759	1.00073e-71	0.646431	0.353569
Cell_3760	9.92033e-26	0.645122	0.354878
Cell_3761	1.85397e-77	0.646443	0.353557
Cell_3762	5.26802e-91	0.646419	0.353581
Cell_3763	3.55307e-48	0.646438	0.353562
Cell_3764	1.91762e-54	0.646437	0.353563
Cell_3765	6.87597e-53	0.646437	0.353563
Cell_3766	5.27722e-08	7.88926e-16	1
Cell_3767	3.26829e-70	0.646445	0.353555
Cell_3768	0.999049	8.42541e-38	0.000951162
Cell_3769	1.5426e-22	1	2.54569e-11
Cell_3770	2.11422e-77	0.646435	0.353565
Cell_3771	2.88494e-34	0.454155	0.545845
Cell_3772	3.87325e-52	0.635382	0.364618
Cell_3773	7.22173e-70	0.646433	0.353567
Cell_3774	5.21374e-30	0.645846	0.354154
Cell_3775	2.07953e-57	1	2.07628e-17
Cell_3776	3.4528e-44	0.645767	0.354233
Cell_3777	5.64314e-26	0.999998	2.00295e-06
Cell_3778	9.31343e-58	1	3.14617e-09
Cell_3779	2.60483e-66	0.999874	0.000126043
Cell_3780	4.61874e-19	0.985448	0.0145516
Cell_3781	4.14923e-55	0.646623	0.353377
Cell_3782	0.994529	1.35814e-26	0.0054708
Cell_3783	4.1951e-37	0.646358	0.353642
Cell_3784	1.41403e-68	0.646444	0.353556
Cell_3785	3.26111e-18	0.643274	0.356726
Cell_3786	8.60759e-45	0.646409	0.353591
Cell_3787	4.86408e-92	0.648213	0.351787
Cell_3788	1.61272e-57	0.646027	0.353973
Cell_3789	2.77191e-48	0.646528	0.353472
Cell_3790	2.64999e-38	0.646401	0.353599
Cell_3791	1.45152e-33	0.646258	0.353742
Cell_3792	8.99271e-05	0.455404	0.544506
Cell_3793	2.33746e-64	0.646595	0.353405
Cell_3794	1.35975e-40	0.645322	0.354678
Cell_3795	7.86895e-64	0.646576	0.353424
Cell_3796	2.29022e-77	0.669867	0.330133
Cell_3797	3.83731e-21	0.608524	0.391476
Cell_3798	7.70988e-31	0.645127	0.354873
Cell_3799	7.45892e-25	0.646233	0.353767
Cell_3800	1.68776e-42	0.646298	0.353702
Cell_3801	1.68252e-29	0.635959	0.364041
Cell_3802	1.34996e-12	0.455445	0.544555
Cell_3803	7.65311e-45	0.646528	0.353472
Cell_3804	1.38917e-34	0.643886	0.356114
Cell_3805	4.9545e-67	0.647441	0.352559
Cell_3806	1.1531e-60	1	1.39173e-12
Cell_3807	0.991644	3.16362e-18	0.00835633
Cell_3808	1.75103e-64	1	1.41449e-20
Cell_3809	9.41906e-27	0.643499	0.356501
Cell_3810	5.42722e-16	0.767736	0.232264
Cell_3811	9.913e-44	0.643474	0.356526
Cell_3812	4.80663e-55	0.646776	0.353224
Cell_3813	2.27624e-25	0.643277	0.356723
Cell_3814	1.7005e-11	0.454154	0.545846
Cell_3815	7.40479e-95	0.646466	0.353534
Cell_3816	5.68684e-28	0.646402	0.353598
Cell_3817	5.47513e-63	0.646441	0.353559
Cell_3818	2.1983e-30	2.33256e-25	1
Cell_3819	1.51325e-48	0.746835	0.253165
Cell_3820	2.08441e-37	0.646407	0.353593
Cell_3821	1.97613e-39	1	1.50855e-14
Cell_3822	3.06319e-26	0.454161	0.545839
Cell_3823	6.53241e-67	0.670389	0.329611
Cell_3824	5.90603e-50	0.646433	0.353567
Cell_3825	1.81328e-66	0.646503	0.353497
Cell_3826	2.77895e-51	0.646431	0.353569
Cell_3827	1.08044e-49	0.646987	0.353013
Cell_3828	1.47141e-59	0.646492	0.353508
Cell_3829	2.34096e-31	0.685243	0.314757
Cell_3830	3.724e-20	1.85274e-20	1
Cell_3831	0.999106	9.92067e-28	0.000893517
Cell_3832	1.01962e-33	0.644124	0.355876
Cell_3833	1.65631e-41	0.646455	0.353545
Cell_3834	0.998974	1.07939e-24	0.00102638
Cell_3835	6.37639e-31	0.643559	0.356441
Cell_3836	0.994809	3.54845e-37	0.00519111
Cell_3837	1.33687e-20	0.634432	0.365568
Cell_3838	1.37527e-63	1	3.00303e-08
Cell_3839	0.999048	1.75675e-17	0.000952065
Cell_3840	4.35151e-90	0.646444	0.353556
Cell_3841	2.73926e-90	0.646415	0.353585
Cell_3842	2.16661e-35	0.999998	2.07145e-06
Cell_3843	0.999959	7.61355e-25	4.12081e-05
Cell_3844	8.08368e-32	0.645075	0.354925
Cell_3845	8.44131e-12	5.04478e-09	1
Cell_3846	1.21235e-35	0.646561	0.353439
Cell_3847	7.62614e-36	0.646149	0.353851
Cell_3848	8.84313e-87	0.646435	0.353565
Cell_3849	1.57149e-65	1	1.16826e-13
Cell_3850	6.77408e-14	3.95677e-19	1
Cell_3851	2.09216e-23	0.645818	0.354182
Cell_3852	8.57039e-42	0.288414	0.711586
Cell_3853	4.93532e-46	0.646435	0.353565
Cell_3854	2.28064e-65	0.646512	0.353488
Cell_3855	6.70841e-46	0.646448	0.353552
Cell_3856	1.00392e-36	0.648425	0.351575
Cell_3857	1.31711e-65	0.646646	0.353354
Cell_3858	2.89778e-64	0.646311	0.353689
Cell_3859	6.80952e-18	8.39322e-33	1
Cell_3860	3.4882e-47	0.646419	0.353581
Cell_3861	6.44726e-36	3.76925e-16	1
Cell_3862	0.999484	5.72902e-28	0.000515608
Cell_3863	5.92878e-20	0.309974	0.690026
Cell_3864	9.50705e-49	1	2.73872e-20
Cell_3865	1.67247e-54	0.634179	0.365821
Cell_3866	1.1995e-41	0.646147	0.353853
Cell_3867	2.2479e-12	0.622693	0.377307
Cell_3868	3.41645e-29	0.999993	7.32605e-06
Cell_3869	2.50745e-43	0.258018	0.741982
Cell_3870	2.24723e-91	0.646456	0.353544
Cell_3871	6.77309e-69	0.9996	0.000399534
Cell_3872	3.58624e-81	0.646444	0.353556
Cell_3873	2.88231e-41	1	6.3545e-12
Cell_3874	0.999164	5.94704e-26	0.000836093
Cell_3875	1.40645e-62	0.646441	0.353559
Cell_3876	2.38155e-21	0.646527	0.353473
Cell_3877	7.53746e-70	1	8.47421e-20
Cell_3878	5.30608e-29	0.646274	0.353726
Cell_3879	3.91522e-81	1	2.22062e-10
Cell_3880	5.44002e-45	0.995916	0.00408447
Cell_3881	1.36345e-30	0.645266	0.354734
Cell_3882	8.53565e-40	1	3.94638e-15
Cell_3883	2.8639e-36	0.00560617	0.994394
Cell_3884	3.41396e-45	0.646394	0.353606
Cell_3885	1.99436e-09	1.39121e-19	1
Cell_3886	1.46829e-27	0.0742821	0.925718
Cell_3887	1.01259e-41	0.645717	0.354283
Cell_3888	8.6479e-64	0.646329	0.353671
Cell_3889	1.88806e-56	0.645986	0.354014
Cell_3890	3.83514e-70	0.646442	0.353558
Cell_3891	9.29576e-51	0.646418	0.353582
Cell_3892	7.01728e-60	0.64643	0.35357
Cell_3893	9.29951e-42	0.647454	0.352546
Cell_3894	2.01985e-66	0.891069	0.108931
Cell_3895	1.07532e-19	0.645964	0.354036
Cell_3896	2.5921e-57	1	1.18774e-10
Cell_3897	4.17239e-30	0.647577	0.352423
Cell_3898	7.87449e-40	1	6.64672e-18
Cell_3899	5.38811e-27	0.0744821	0.925518
Cell_3900	2.94873e-40	0.643356	0.356644
Cell_3901	5.80027e-18	0.646081	0.353919
Cell_3902	3.23737e-24	0.819887	0.180113
Cell_3903	1.41827e-58	0.646413	0.353587
Cell_3904	0.983715	8.22015e-27	0.0162855
Cell_3905	5.8325e-36	0.277867	0.722133
Cell_3906	1.07407e-48	0.646442	0.353558
Cell_3907	3.94962e-16	0.596733	0.403267
Cell_3908	8.90569e-42	0.645435	0.354565
Cell_3909	5.06166e-36	1	3.81402e-10
Cell_3910	1.20942e-39	0.64685	0.35315
